"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPB3  (ENSAMEG00000018576)Compare Regions (GL193613.1:465,774-466,226:-1)View Sequence Alignments","0.17846","89.33 %","89.33 %","50","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSPB3  (ENSAPLG00000001602)Compare Regions (Z:18,113,679-18,114,128:1)View Sequence Alignments","n/a","67.11 %","66.67 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPB3  (ENSACAG00000015513)Compare Regions (2:2,909,694-2,910,128:-1)View Sequence Alignments","n/a","62.50 %","60.00 %","100","92.49","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPB3  (ENSABRG00000021009)Compare Regions (NXHY01000119.1:577,017-577,466:1)View Sequence Alignments","n/a","67.11 %","66.67 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ENSANAG00000031113Compare Regions (KZ198774.1:3,253-3,705:-1)View Sequence Alignments","0.27264","94.67 %","94.67 %","0","n/a","No"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSPB3  (ENSAHAG00000002699)Compare Regions (PTFD01000179.1:984,099-984,548:1)View Sequence Alignments","n/a","66.44 %","66.00 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSPB3  (ENSAOWG00000009629)Compare Regions (PTFC01000044.1:2,920,322-2,920,771:1)View Sequence Alignments","n/a","65.77 %","65.33 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSPB3  (ENSARWG00000013456)Compare Regions (PTFB01000193.1:631,478-631,927:-1)View Sequence Alignments","n/a","65.10 %","64.67 %","100","100.00","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","hspb3  (ENSAMXG00000024932)Compare Regions (APWO02000029.1:3,425,138-3,425,596:-1)View Sequence Alignments","n/a","52.63 %","53.33 %","75","86.63","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","hspb3  (ENSAMXG00005014471)Compare Regions (KB882134.1:1,477,143-1,477,601:1)View Sequence Alignments","n/a","52.63 %","53.33 %","75","86.63","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSPB3  (ENSBBBG00000016114)Compare Regions (KN265093.1:1,771,096-1,771,545:-1)View Sequence Alignments","0.16874","87.25 %","86.67 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPB3  (ENSBIXG00005011429)Compare Regions (20:24,489,528-24,489,977:-1)View Sequence Alignments","0.16465","87.25 %","86.67 %","75","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HSPB3  (ENSBMUG00000023038)Compare Regions (JH880333.1:1,319,538-1,319,987:1)View Sequence Alignments","0.16874","87.25 %","86.67 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","HSPB3  (ENSBTAG00000022714)Compare Regions (20:24,638,190-24,638,869:-1)View Sequence Alignments","0.16465","87.25 %","86.67 %","100","100.00","Yes"
