"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hsp90aa1.1  (ENSAPOG00000019744)Compare Regions (MVNR01000409.1:351,642-355,945:-1)View Sequence Alignments","n/a","87.02 %","73.77 %","25","1.17","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hsp90aa1.2  (ENSAPOG00000019811)Compare Regions (MVNR01000409.1:344,740-351,386:-1)View Sequence Alignments","n/a","91.76 %","78.22 %","25","92.96","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSP90AA1  (ENSAMEG00000006078)Compare Regions (GL193486.1:617,727-622,030:-1)View Sequence Alignments","0.00336","99.18 %","85.36 %","50","93.20","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","hsp90aa1.2  (ENSACIG00000002228)Compare Regions (CCOE01000819.1:751,637-755,136:-1)View Sequence Alignments","n/a","91.88 %","78.22 %","0","92.97","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","hsp90aa1.1  (ENSACIG00000002283)Compare Regions (CCOE01000819.1:754,097-760,896:-1)View Sequence Alignments","n/a","79.02 %","71.43 %","0","21.24","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","hsp90aa1.2  (ENSAOCG00000023994)Compare Regions (NXFZ01002938.1:490,471-497,125:1)View Sequence Alignments","n/a","91.50 %","78.10 %","25","92.93","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","hsp90aa1.1  (ENSAOCG00000024001)Compare Regions (NXFZ01002938.1:485,855-490,199:1)View Sequence Alignments","n/a","86.74 %","73.54 %","25","1.13","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","hsp90aa1.2  (ENSAPEG00000023211)Compare Regions (11:9,949,514-9,956,166:-1)View Sequence Alignments","n/a","91.50 %","78.10 %","25","92.94","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","hsp90aa1.1  (ENSAPEG00000023220)Compare Regions (11:9,956,258-9,960,914:-1)View Sequence Alignments","n/a","86.74 %","73.54 %","25","1.65","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","hsp90aa1.1  (ENSATEG00000000852)Compare Regions (OOHO01000013.1:7,185,512-7,193,052:1)View Sequence Alignments","n/a","86.94 %","73.30 %","25","1.03","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","hsp90aa1.2  (ENSATEG00000000899)Compare Regions (OOHO01000013.1:7,193,623-7,198,597:1)View Sequence Alignments","n/a","90.38 %","74.82 %","25","92.96","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000026143Compare Regions (PEDO01003577.1:383-6,166:1)View Sequence Alignments","n/a","94.12 %","41.22 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000030592Compare Regions (PEDO01001765.1:382-4,482:1)View Sequence Alignments","n/a","97.51 %","41.33 %","0","73.87","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ENSACAG00000006051Compare Regions (GL343742.1:74,458-74,844:-1)View Sequence Alignments","n/a","82.03 %","12.30 %","0","n/a","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSP90AA1  (ENSABRG00000010580)Compare Regions (NXHY01000100.1:837,238-844,017:-1)View Sequence Alignments","n/a","93.41 %","83.02 %","75","91.28","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HSP90AA1  (ENSANAG00000036934)Compare Regions (KZ202359.1:6,056,331-6,104,422:-1)View Sequence Alignments","0.10425","95.70 %","88.52 %","100","97.65","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSP90AA1  (ENSAHAG00000006118)Compare Regions (PTFD01000014.1:1,948,705-1,957,032:1)View Sequence Alignments","n/a","91.09 %","83.84 %","100","89.78","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSP90AA1  (ENSAOWG00000011353)Compare Regions (PTFC01000011.1:996,590-1,004,861:1)View Sequence Alignments","n/a","91.22 %","83.96 %","100","89.76","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSP90AA1  (ENSARWG00000016130)Compare Regions (PTFB01000006.1:1,946,205-1,954,511:1)View Sequence Alignments","n/a","91.09 %","83.84 %","100","89.73","Yes"
