"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","dnajb12a  (ENSAPOG00000017387)Compare Regions (MVNR01000034.1:1,017,672-1,023,251:1)View Sequence Alignments","n/a","63.51 %","57.46 %","25","10.70","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","dnajb12b  (ENSAPOG00000018026)Compare Regions (MVNR01000096.1:568,631-572,636:1)View Sequence Alignments","n/a","57.61 %","51.83 %","50","69.45","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJB12  (ENSAMEG00000017385)Compare Regions (GL193792.1:240,234-254,916:1)View Sequence Alignments","0.12342","90.71 %","90.71 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","dnajb12a  (ENSACIG00000020067)Compare Regions (CCOE01000564.1:963,718-970,094:-1)View Sequence Alignments","n/a","63.24 %","57.21 %","25","80.58","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","dnajb12b  (ENSACIG00000024518)Compare Regions (CCOE01000650.1:1,591,412-1,601,062:-1)View Sequence Alignments","n/a","58.45 %","51.59 %","50","3.71","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","dnajb12b  (ENSAOCG00000008994)Compare Regions (NXFZ01000274.1:386,671-392,747:-1)View Sequence Alignments","n/a","58.15 %","52.32 %","50","81.16","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","dnajb12a  (ENSAOCG00000021979)Compare Regions (NXFZ01002943.1:449,574-456,613:-1)View Sequence Alignments","n/a","57.95 %","57.95 %","25","0.18","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","dnajb12a  (ENSAPEG00000011608)Compare Regions (20:9,983,882-9,989,785:-1)View Sequence Alignments","n/a","58.19 %","58.19 %","25","0.20","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","dnajb12b  (ENSAPEG00000019834)Compare Regions (19:31,491,188-31,497,453:-1)View Sequence Alignments","n/a","58.15 %","52.32 %","50","81.15","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","dnajb12b  (ENSATEG00000000095)Compare Regions (OOHO01000022.1:11,801,299-11,806,327:-1)View Sequence Alignments","n/a","57.88 %","52.08 %","50","62.95","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","dnajb12a  (ENSATEG00000003404)Compare Regions (OOHO01000014.1:11,587,106-11,592,156:1)View Sequence Alignments","n/a","63.69 %","57.46 %","25","10.53","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJB12  (ENSAPLG00000007851)Compare Regions (PEDO01009962.1:73,199-83,868:-1)View Sequence Alignments","n/a","78.07 %","71.39 %","50","85.63","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJB12  (ENSACAG00000001004)Compare Regions (3:51,850,792-51,885,141:-1)View Sequence Alignments","n/a","71.60 %","72.13 %","100","91.36","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJB12  (ENSABRG00000021999)Compare Regions (NXHY01000131.1:1,475,948-1,488,963:-1)View Sequence Alignments","n/a","73.37 %","71.39 %","100","72.51","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJB12  (ENSANAG00000013275)Compare Regions (KZ203241.1:2,310,639-2,331,421:1)View Sequence Alignments","0.10649","97.32 %","97.56 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJB12  (ENSAHAG00000003293)Compare Regions (PTFD01000356.1:912,641-930,877:1)View Sequence Alignments","n/a","69.29 %","66.75 %","75","82.92","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJB12  (ENSAOWG00000002613)Compare Regions (PTFC01000463.1:64,862-83,148:-1)View Sequence Alignments","n/a","78.78 %","66.26 %","100","88.89","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJB12  (ENSARWG00000007691)Compare Regions (PTFB01000370.1:63,135-82,197:-1)View Sequence Alignments","n/a","81.02 %","74.08 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","dnajb12b  (ENSACLG00000004931)Compare Regions (8:11,277,455-11,283,520:1)View Sequence Alignments","n/a","56.72 %","51.59 %","50","n/a","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","dnajb12a  (ENSACLG00000013021)Compare Regions (13:15,702,684-15,710,714:1)View Sequence Alignments","n/a","63.24 %","57.21 %","25","80.60","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","dnajb12b  (ENSAMXG00000029998)Compare Regions (6:21,893,345-21,918,301:1)View Sequence Alignments","n/a","59.13 %","49.88 %","50","3.56","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","dnajb12a  (ENSAMXG00000039787)Compare Regions (25:18,202,379-18,216,007:1)View Sequence Alignments","n/a","63.81 %","58.19 %","25","80.38","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-manyView Gene Tree","dnajb12b  (ENSAMXG00005013029)Compare Regions (KB882130.1:1,109,116-1,130,274:1)View Sequence Alignments","n/a","60.76 %","54.52 %","50","3.45","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-manyView Gene Tree","dnajb12a  (ENSAMXG00005022610)Compare Regions (KB882125.1:1,956,168-1,971,970:1)View Sequence Alignments","n/a","58.97 %","58.68 %","25","77.81","Yes"
"Siamese fighting fish (Betta splendens)","1-to-manyView Gene Tree","dnajb12a  (ENSBSLG00000013378)Compare Regions (15:12,296,919-12,300,323:1)View Sequence Alignments","n/a","63.66 %","56.97 %","25","n/a","No"
"Siamese fighting fish (Betta splendens)","1-to-manyView Gene Tree","dnajb12b  (ENSBSLG00000022729)Compare Regions (19:14,410,508-14,412,820:-1)View Sequence Alignments","n/a","57.02 %","50.61 %","50","81.47","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJB12  (ENSBBBG00000020768)Compare Regions (KN265024.1:6,388,426-6,404,948:-1)View Sequence Alignments","0.10537","92.42 %","92.42 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJB12  (ENSBIXG00005016077)Compare Regions (28:28,343,962-28,360,388:-1)View Sequence Alignments","0.10742","91.93 %","91.93 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","DNAJB12  (ENSBMUG00000017389)Compare Regions (JH880444.1:683,529-700,881:1)View Sequence Alignments","0.08190","93.33 %","85.57 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","DNAJB12  (ENSBTAG00000013651)Compare Regions (28:28,368,606-28,385,093:-1)View Sequence Alignments","0.10406","91.25 %","84.11 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJB12  (ENSBIXG00000010781)Compare Regions (28:28,146,459-28,164,580:-1)View Sequence Alignments","0.08829","78.62 %","83.62 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-1  (WBGene00001019)Compare Regions (IV:11,299,008-11,304,789:1)View Sequence Alignments","n/a","39.15 %","38.39 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-26  (WBGene00001044)Compare Regions (IV:12,251,111-12,252,663:-1)View Sequence Alignments","n/a","19.18 %","17.11 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DNAJB12  (ENSCPUG00000014976)Compare Regions (KQ482150.1:9,907,377-9,929,139:-1)View Sequence Alignments","n/a","76.75 %","66.99 %","100","86.74","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DNAJB12  (ENSCPGG00000007160)Compare Regions (QJSC01015329.1:183,799-206,563:1)View Sequence Alignments","n/a","78.23 %","71.15 %","50","92.76","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","DNAJB12  (ENSCJAG00000007303)Compare Regions (NTIC01004446.1:47,663,803-47,685,106:1)View Sequence Alignments","0.12653","95.87 %","96.58 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000003089Compare Regions (KI635857.1:8,515,717-8,530,527:1)View Sequence Alignments","n/a","66.00 %","64.55 %","n/a","82.01","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","DNAJB12  (ENSCAFG00000014441)Compare Regions (4:22,965,967-22,980,292:-1)View Sequence Alignments","0.06266","93.60 %","92.91 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","DNAJB12  (ENSCAFG00020025084)Compare Regions (QKWQ01001938.1:44,084,159-44,101,120:1)View Sequence Alignments","0.04548","95.71 %","87.29 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","DNAJB12  (ENSCHIG00000001014)Compare Regions (28:17,236,492-17,257,235:1)View Sequence Alignments","0.07476","93.62 %","86.06 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","DNAJB12  (ENSTSYG00000014740)Compare Regions (KE946533.1:9,995-34,892:-1)View Sequence Alignments","0.12521","93.41 %","93.64 %","0","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","DNAJB12  (ENSCCNG00000031046)Compare Regions (MTKA01000207.1:2,909,166-2,928,579:1)View Sequence Alignments","0.03903","96.54 %","88.75 %","50","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","DNAJB12  (ENSCAPG00000016739)Compare Regions (AVPZ01000067.1:21,323,465-21,331,201:-1)View Sequence Alignments","0.12591","86.68 %","78.00 %","100","93.51","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","DNAJB12  (ENSCPOG00000001677)Compare Regions (DS562870.1:21,335,856-21,352,859:-1)View Sequence Alignments","0.06598","93.65 %","86.55 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","DNAJB12  (ENSCCAG00000021542)Compare Regions (KV389641.1:2,647-25,984:1)View Sequence Alignments","0.08847","97.32 %","97.56 %","50","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","DNAJB12  (ENSCATG00000035918)Compare Regions (KQ010842.1:7,198,190-7,223,583:-1)View Sequence Alignments","0.09211","99.02 %","99.02 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","DNAJB12  (ENSCABG00000001269)Compare Regions (PKMU01001644.1:414,707-438,319:-1)View Sequence Alignments","n/a","80.75 %","73.84 %","75","98.99","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","DNAJB12  (ENSCLAG00000015705)Compare Regions (JH721897.1:19,266,206-19,288,854:1)View Sequence Alignments","0.04419","94.46 %","87.53 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","DNAJB12  (ENSCSAG00000008566)Compare Regions (9:58,955,201-58,976,943:1)View Sequence Alignments","0.30423","96.55 %","89.00 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","DNAJB12  (ENSCHOG00000009370)Compare Regions (GeneScaffold_4572:3,232-15,775:-1)View Sequence Alignments","n/a","80.27 %","73.59 %","0","93.04","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","DNAJB12  (ENSCPBG00000025873)Compare Regions (KK083008.1:87,647-112,861:1)View Sequence Alignments","n/a","81.02 %","74.08 %","50","99.02","Yes"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000011167Compare Regions (reftig_14:1,539,872-1,540,996:-1)View Sequence Alignments","n/a","39.47 %","36.19 %","n/a","15.67","No"
"Atlantic herring (Clupea harengus)","1-to-manyView Gene Tree","dnajb12a  (ENSCHAG00000001714)Compare Regions (13:15,294,325-15,302,719:-1)View Sequence Alignments","n/a","64.08 %","58.44 %","0","74.86","Yes"
