"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","cryaba  (ENSAPOG00000008978)Compare Regions (MVNR01000088.1:26,215-27,140:-1)View Sequence Alignments","n/a","51.23 %","47.43 %","50","n/a","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CRYAB  (ENSAMEG00000004179)Compare Regions (GL192802.1:714,483-717,648:1)View Sequence Alignments","0.03219","98.29 %","98.29 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cryaba  (ENSACIG00000003961)Compare Regions (CCOE01001132.1:1,293,740-1,294,584:1)View Sequence Alignments","n/a","49.39 %","46.29 %","50","n/a","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cryaba  (ENSAOCG00000007378)Compare Regions (NXFZ01003609.1:227,251-229,310:-1)View Sequence Alignments","n/a","51.23 %","47.43 %","50","n/a","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cryaba  (ENSAPEG00000023906)Compare Regions (15:15,599,904-15,602,182:-1)View Sequence Alignments","n/a","51.23 %","47.43 %","50","n/a","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cryaba  (ENSATEG00000020708)Compare Regions (OOHO01000006.1:9,613,920-9,614,862:1)View Sequence Alignments","n/a","52.44 %","49.14 %","25","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CRYAB  (ENSAPLG00000026251)Compare Regions (25:7,680,055-7,683,182:1)View Sequence Alignments","n/a","76.44 %","76.00 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CRYAB  (ENSACAG00000006473)Compare Regions (GL343521.1:32,522-33,000:1)View Sequence Alignments","n/a","81.08 %","51.43 %","100","80.40","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CRYAB  (ENSABRG00000003920)Compare Regions (NXHY01000175.1:634,273-637,413:1)View Sequence Alignments","n/a","75.86 %","75.43 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CRYAB  (ENSANAG00000024269)Compare Regions (KZ199729.1:2,027,894-2,030,878:-1)View Sequence Alignments","0.02769","99.43 %","99.43 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CRYAB  (ENSAHAG00000014455)Compare Regions (PTFD01000046.1:511,109-512,594:-1)View Sequence Alignments","n/a","84.11 %","51.43 %","75","81.22","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","CRYAB  (ENSAOWG00000000811)Compare Regions (PTFC01000265.1:519,397-523,744:-1)View Sequence Alignments","n/a","72.99 %","72.57 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","CRYAB  (ENSARWG00000003518)Compare Regions (PTFB01000279.1:769,605-773,956:1)View Sequence Alignments","n/a","73.56 %","73.14 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","cryaba  (ENSACLG00000020295)Compare Regions (10:14,705,440-14,706,241:1)View Sequence Alignments","n/a","50.61 %","47.43 %","50","n/a","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","CRYAB (1 of many)  (ENSACLG00000020461)Compare Regions (10:14,725,466-14,726,267:1)View Sequence Alignments","n/a","50.61 %","47.43 %","50","n/a","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","ENSACLG00000027385Compare Regions (LS419943.1:8,926-12,761:1)View Sequence Alignments","n/a","50.61 %","47.43 %","0","n/a","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","cryabb  (ENSAMXG00000007337)Compare Regions (3:1,437,605-1,441,131:1)View Sequence Alignments","n/a","63.95 %","62.86 %","75","99.26","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","cryaba  (ENSAMXG00000009792)Compare Regions (2:20,946,260-20,947,554:1)View Sequence Alignments","n/a","57.48 %","54.86 %","0","n/a","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-manyView Gene Tree","cryaba  (ENSAMXG00005000246)Compare Regions (KB871674.1:279,404-280,983:-1)View Sequence Alignments","n/a","58.08 %","55.43 %","0","n/a","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-manyView Gene Tree","cryabb  (ENSAMXG00005021609)Compare Regions (KB882089.1:1,062,287-1,065,802:1)View Sequence Alignments","n/a","63.95 %","62.86 %","50","99.26","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","cryaba  (ENSBSLG00000010457)Compare Regions (14:9,132,031-9,133,120:-1)View Sequence Alignments","n/a","50.00 %","46.86 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CRYAB  (ENSBBBG00000023430)Compare Regions (KN265180.1:5,656,503-5,658,070:-1)View Sequence Alignments","0.22796","75.86 %","62.86 %","75","86.47","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","CRYAB  (ENSBIXG00005020481)Compare Regions (15:62,062,039-62,067,490:1)View Sequence Alignments","0.03898","97.71 %","97.71 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CRYAB  (ENSBMUG00000013226)Compare Regions (JH881798.1:283,776-288,053:1)View Sequence Alignments","0.03933","97.71 %","97.71 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CRYAB  (ENSBTAG00000000434)Compare Regions (15:22,242,326-22,246,349:-1)View Sequence Alignments","0.04087","76.68 %","97.71 %","75","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","CRYAB  (ENSBIXG00000010940)Compare Regions (15:22,336,914-22,342,363:-1)View Sequence Alignments","0.03898","76.68 %","97.71 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-12.2  (WBGene00002011)Compare Regions (III:8,138,090-8,139,645:1)View Sequence Alignments","n/a","37.27 %","23.43 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.1  (WBGene00002015)Compare Regions (V:9,087,293-9,087,782:-1)View Sequence Alignments","n/a","23.45 %","19.43 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.2  (WBGene00002016)Compare Regions (V:1,804,334-1,804,971:-1)View Sequence Alignments","n/a","23.45 %","19.43 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.11  (WBGene00002017)Compare Regions (V:9,090,077-9,090,604:1)View Sequence Alignments","n/a","23.45 %","19.43 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.41  (WBGene00002018)Compare Regions (V:1,805,178-1,805,875:1)View Sequence Alignments","n/a","25.17 %","20.57 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.48  (WBGene00002019)Compare Regions (V:9,088,131-9,088,617:1)View Sequence Alignments","n/a","25.17 %","20.57 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.49  (WBGene00002020)Compare Regions (V:9,089,280-9,089,766:-1)View Sequence Alignments","n/a","25.17 %","20.57 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-25  (WBGene00002023)Compare Regions (X:6,034,463-6,039,496:-1)View Sequence Alignments","n/a","18.26 %","22.86 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F08H9.3  (WBGene00008591)Compare Regions (V:14,461,943-14,462,809:-1)View Sequence Alignments","n/a","20.41 %","17.14 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F08H9.4  (WBGene00008592)Compare Regions (V:14,463,588-14,464,428:-1)View Sequence Alignments","n/a","24.49 %","20.57 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-12.1  (WBGene00011906)Compare Regions (I:10,581,538-10,582,609:-1)View Sequence Alignments","n/a","36.61 %","23.43 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","CRYAB  (ENSCPUG00000006213)Compare Regions (KQ482233.1:2,170,960-2,174,241:1)View Sequence Alignments","n/a","77.59 %","77.14 %","75","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","CRYAB  (ENSCPGG00000019453)Compare Regions (QJSC01027763.1:600,413-603,676:1)View Sequence Alignments","n/a","77.59 %","77.14 %","75","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","CRYAB  (ENSCJAG00000010788)Compare Regions (NTIC01001113.1:9,415,357-9,418,323:-1)View Sequence Alignments","0.05631","98.86 %","98.86 %","75","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000003542Compare Regions (KI636364.1:50,029-71,227:1)View Sequence Alignments","n/a","59.89 %","60.57 %","n/a","40.43","Yes"
