"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","DNAJC5B  (ENSAPOG00000017702)Compare Regions (MVNR01001674.1:12,682-14,376:1)View Sequence Alignments","n/a","57.51 %","55.78 %","50","n/a","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC5B  (ENSAMEG00000012328)Compare Regions (GL192478.1:1,296,818-1,347,869:1)View Sequence Alignments","0.23492","90.45 %","90.45 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","DNAJC5B  (ENSACIG00000018542)Compare Regions (CCOE01001574.1:65,612-70,080:-1)View Sequence Alignments","n/a","64.18 %","64.82 %","50","n/a","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ENSAOCG00000009933Compare Regions (NXFZ01006156.1:3,053-8,771:-1)View Sequence Alignments","n/a","63.45 %","62.81 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ENSAPEG00000001142Compare Regions (10:127,473-133,263:1)View Sequence Alignments","n/a","63.45 %","62.81 %","25","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000004995Compare Regions (OOHO01000004.1:438,482-442,676:-1)View Sequence Alignments","n/a","60.10 %","62.81 %","25","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000005146Compare Regions (OOHO01000004.1:485,451-489,470:-1)View Sequence Alignments","n/a","60.10 %","62.81 %","25","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC5B  (ENSAPLG00000013934)Compare Regions (2:121,506,068-121,520,058:1)View Sequence Alignments","n/a","53.36 %","63.82 %","100","74.20","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC5B  (ENSACAG00000016702)Compare Regions (4:30,654,917-30,668,896:1)View Sequence Alignments","n/a","75.26 %","73.37 %","100","99.34","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC5B  (ENSABRG00000007313)Compare Regions (NXHY01000127.1:2,594,724-2,608,526:-1)View Sequence Alignments","n/a","70.00 %","63.32 %","50","84.57","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC5B  (ENSANAG00000036123)Compare Regions (KZ195588.1:5,727,946-5,772,999:-1)View Sequence Alignments","0.26068","96.41 %","94.47 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC5B  (ENSAHAG00000015195)Compare Regions (PTFD01000499.1:702,577-716,745:-1)View Sequence Alignments","n/a","67.37 %","64.32 %","50","84.84","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC5B  (ENSAOWG00000007880)Compare Regions (PTFC01000472.1:136-14,297:1)View Sequence Alignments","n/a","67.89 %","64.82 %","50","84.84","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJC5B  (ENSARWG00000016145)Compare Regions (PTFB01000447.1:314-14,473:1)View Sequence Alignments","n/a","67.37 %","64.32 %","50","84.88","Yes"
