"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","dnajc3a  (ENSAPOG00000022803)Compare Regions (MVNR01000092.1:289,390-305,482:-1)View Sequence Alignments","n/a","6.76 %","9.50 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC18  (ENSAMEG00000011255)Compare Regions (GL192344.1:4,962,876-4,983,594:1)View Sequence Alignments","0.15183","86.46 %","83.80 %","75","97.65","Yes"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","dnajc3a  (ENSACIG00000019002)Compare Regions (CCOE01001278.1:404,550-417,393:1)View Sequence Alignments","n/a","6.56 %","9.22 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","dnajc3a  (ENSAOCG00000015293)Compare Regions (NXFZ01002403.1:265,438-280,987:-1)View Sequence Alignments","n/a","6.56 %","9.22 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","dnajc3a  (ENSAPEG00000023642)Compare Regions (12:29,870,367-29,885,947:-1)View Sequence Alignments","n/a","6.76 %","9.50 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","dnajc3a  (ENSATEG00000013990)Compare Regions (OOHO01000008.1:11,766,141-11,777,108:1)View Sequence Alignments","n/a","6.36 %","8.94 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ENSAPLG00000017467Compare Regions (14:6,993,222-6,998,469:-1)View Sequence Alignments","n/a","54.25 %","23.18 %","50","48.13","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC18  (ENSACAG00000016481)Compare Regions (1:132,159,121-132,169,439:1)View Sequence Alignments","n/a","65.27 %","65.08 %","0","96.35","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC18  (ENSABRG00000021586)Compare Regions (NXHY01000052.1:4,781,172-4,793,573:-1)View Sequence Alignments","n/a","76.61 %","63.13 %","50","87.44","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC18  (ENSANAG00000021021)Compare Regions (KZ203792.1:15,795,894-15,826,291:1)View Sequence Alignments","0.10914","98.32 %","98.32 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC18  (ENSAHAG00000002346)Compare Regions (PTFD01000338.1:926,525-941,718:1)View Sequence Alignments","n/a","73.31 %","63.69 %","50","86.07","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC18  (ENSAOWG00000000142)Compare Regions (PTFC01000125.1:1,242,677-1,252,800:-1)View Sequence Alignments","n/a","66.22 %","54.75 %","50","75.58","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJC18  (ENSARWG00000017639)Compare Regions (PTFB01000317.1:246,744-263,412:-1)View Sequence Alignments","n/a","64.27 %","62.29 %","50","81.33","Yes"
"Eastern happy (Astatotilapia calliptera)","Many-to-manyView Gene Tree","dnajc3a  (ENSACLG00000007674)Compare Regions (16:18,202,453-18,211,989:1)View Sequence Alignments","n/a","6.62 %","7.54 %","0","n/a","No"
"Mexican tetra (Astyanax mexicanus)","Many-to-manyView Gene Tree","dnajc3a  (ENSAMXG00000034027)Compare Regions (19:25,784,122-25,799,145:1)View Sequence Alignments","n/a","6.92 %","9.78 %","0","n/a","No"
