"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","cct3  (ENSAPOG00000018984)Compare Regions (MVNR01000656.1:163,197-168,636:-1)View Sequence Alignments","n/a","83.52 %","82.75 %","25","96.04","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CCT3  (ENSAMEG00000014524)Compare Regions (GL193527.1:244,681-258,974:-1)View Sequence Alignments","0.05513","89.95 %","95.23 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cct3  (ENSACIG00000007203)Compare Regions (CCOE01001554.1:174,159-183,182:1)View Sequence Alignments","n/a","81.15 %","80.55 %","25","96.46","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cct3  (ENSAOCG00000013343)Compare Regions (NXFZ01003039.1:67,151-71,853:-1)View Sequence Alignments","n/a","73.18 %","51.56 %","0","70.13","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cct3  (ENSAPEG00000018682)Compare Regions (17:31,401,517-31,410,399:1)View Sequence Alignments","n/a","77.76 %","82.75 %","25","92.78","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cct3  (ENSATEG00000010652)Compare Regions (OOHO01000017.1:22,966,338-22,971,552:-1)View Sequence Alignments","n/a","82.27 %","75.78 %","25","96.52","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CCT3  (ENSAPLG00000009108)Compare Regions (26:689,247-699,949:-1)View Sequence Alignments","n/a","51.53 %","83.49 %","25","79.83","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CCT3  (ENSACAG00000013171)Compare Regions (AAWZ02036469:10,145-26,448:1)View Sequence Alignments","n/a","87.89 %","87.89 %","0","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CCT3  (ENSABRG00000006805)Compare Regions (NXHY01000367.1:10,132-16,958:-1)View Sequence Alignments","n/a","87.52 %","87.52 %","50","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CCT3  (ENSANAG00000036513)Compare Regions (KZ205987.1:4,661,687-4,689,545:1)View Sequence Alignments","0.07358","98.72 %","98.72 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CCT3  (ENSAHAG00000010651)Compare Regions (PTFD01001424.1:18,227-30,626:1)View Sequence Alignments","n/a","50.33 %","84.22 %","50","79.83","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","CCT3  (ENSAOWG00000018588)Compare Regions (PTFC01000735.1:9,392-51,676:1)View Sequence Alignments","n/a","47.93 %","84.77 %","0","77.09","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","CCT3  (ENSARWG00000012225)Compare Regions (PTFB01000380.1:33,984-46,289:1)View Sequence Alignments","n/a","52.56 %","84.77 %","50","80.16","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","cct3  (ENSACLG00000006564)Compare Regions (22:24,432,701-24,441,604:-1)View Sequence Alignments","n/a","79.30 %","78.72 %","25","95.37","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","cct3  (ENSAMXG00000018426)Compare Regions (10:12,155,401-12,161,542:-1)View Sequence Alignments","n/a","85.77 %","85.14 %","0","97.04","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","cct3  (ENSAMXG00005021329)Compare Regions (KB882127.1:396,023-402,809:1)View Sequence Alignments","n/a","84.64 %","84.95 %","0","96.52","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","cct3  (ENSBSLG00000011144)Compare Regions (11:16,546,351-16,550,993:1)View Sequence Alignments","n/a","82.96 %","82.20 %","25","96.17","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CCT3  (ENSBBBG00000015738)Compare Regions (KN264808.1:940,215-954,556:1)View Sequence Alignments","0.02622","98.35 %","98.35 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","CCT3  (ENSBIXG00005013620)Compare Regions (3:14,488,865-14,503,480:1)View Sequence Alignments","0.02323","98.53 %","98.53 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CCT3  (ENSBMUG00000014597)Compare Regions (JH881456.1:1,709,096-1,723,813:-1)View Sequence Alignments","0.02323","98.53 %","98.53 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CCT3  (ENSBTAG00000006370)Compare Regions (3:14,486,486-14,501,164:1)View Sequence Alignments","0.02323","98.53 %","98.53 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-manyView Gene Tree","ENSBIXG00000026463Compare Regions (3:14,750,944-14,781,992:1)View Sequence Alignments","0.02323","98.53 %","98.53 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-manyView Gene Tree","ENSBIXG00000029854Compare Regions (PUFT02001428.1:7,198-25,747:1)View Sequence Alignments","0.13698","85.82 %","84.40 %","50","0.26","No"
