"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","dnajb9b  (ENSAPOG00000012049)Compare Regions (MVNR01000052.1:443,770-445,962:1)View Sequence Alignments","n/a","59.23 %","61.88 %","25","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","dnajb9a  (ENSAPOG00000016699)Compare Regions (MVNR01000142.1:563,350-567,488:1)View Sequence Alignments","n/a","60.83 %","59.19 %","25","98.22","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJB9  (ENSAMEG00000018136)Compare Regions (GL192860.1:392,644-394,294:-1)View Sequence Alignments","0.06870","96.85 %","96.41 %","25","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","dnajb9a  (ENSACIG00000002817)Compare Regions (CCOE01000138.1:1,199,930-1,201,063:1)View Sequence Alignments","n/a","61.50 %","58.74 %","25","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","dnajb9b  (ENSACIG00000015762)Compare Regions (CCOE01000432.1:5,594-6,591:-1)View Sequence Alignments","n/a","60.58 %","56.50 %","25","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","dnajb9a  (ENSAOCG00000010215)Compare Regions (NXFZ01002043.1:148,210-152,306:-1)View Sequence Alignments","n/a","61.29 %","59.64 %","25","8.28","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","dnajb9b  (ENSAOCG00000016821)Compare Regions (NXFZ01001910.1:364,245-367,738:1)View Sequence Alignments","n/a","58.23 %","61.88 %","0","99.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","dnajb9a  (ENSAPEG00000005364)Compare Regions (4:17,535,221-17,539,537:-1)View Sequence Alignments","n/a","61.29 %","59.64 %","25","5.38","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","dnajb9b  (ENSAPEG00000017314)Compare Regions (21:22,186,058-22,189,509:-1)View Sequence Alignments","n/a","58.23 %","61.88 %","25","98.98","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","dnajb9b  (ENSATEG00000011954)Compare Regions (OOHO01000004.1:41,428,872-41,431,488:-1)View Sequence Alignments","n/a","56.84 %","59.64 %","25","2.24","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","dnajb9a  (ENSATEG00000018321)Compare Regions (OOHO01000020.1:17,090,366-17,093,596:-1)View Sequence Alignments","n/a","65.31 %","57.40 %","25","93.49","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJB9  (ENSAPLG00000022575)Compare Regions (1:29,270,532-29,273,122:-1)View Sequence Alignments","n/a","77.21 %","74.44 %","75","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJB9  (ENSACAG00000001564)Compare Regions (1:133,496,858-133,502,504:1)View Sequence Alignments","n/a","78.24 %","75.78 %","0","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJB9  (ENSABRG00000005547)Compare Regions (NXHY01000027.1:4,246,154-4,250,045:1)View Sequence Alignments","n/a","66.00 %","73.99 %","100","94.37","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJB9  (ENSANAG00000027942)Compare Regions (KZ196431.1:5,746,097-5,749,575:1)View Sequence Alignments","0.21739","95.95 %","95.52 %","50","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJB9  (ENSAHAG00000010482)Compare Regions (PTFD01000246.1:990,276-991,938:1)View Sequence Alignments","n/a","76.28 %","73.54 %","50","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJB9  (ENSAOWG00000009500)Compare Regions (PTFC01000182.1:731,550-735,955:-1)View Sequence Alignments","n/a","68.91 %","73.54 %","50","96.44","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJB9  (ENSARWG00000009930)Compare Regions (PTFB01001067.1:120,293-121,953:-1)View Sequence Alignments","n/a","76.28 %","73.54 %","25","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","dnajb9a  (ENSACLG00000001384)Compare Regions (7:50,785,867-50,789,003:1)View Sequence Alignments","n/a","54.74 %","56.95 %","50","n/a","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","dnajb9b  (ENSACLG00000001779)Compare Regions (17:31,560,977-31,564,192:1)View Sequence Alignments","n/a","60.09 %","61.44 %","25","99.78","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","dnajb9a  (ENSAMXG00000041051)Compare Regions (24:40,705,069-40,709,352:-1)View Sequence Alignments","n/a","63.72 %","61.44 %","0","n/a","No"
