"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","hspb11  (ENSAPOG00000004910)Compare Regions (MVNR01000128.1:709,225-714,430:1)View Sequence Alignments","n/a","17.12 %","23.90 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","ENSAPOG00000008107Compare Regions (MVNR01000862.1:203,011-203,643:1)View Sequence Alignments","n/a","15.71 %","20.75 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","ENSAPOG00000013657Compare Regions (MVNR01000051.1:273,261-280,293:-1)View Sequence Alignments","n/a","13.19 %","15.09 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","ENSAPOG00000020043Compare Regions (MVNR01000138.1:64,216-64,827:-1)View Sequence Alignments","n/a","18.72 %","23.90 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","ENSAPOG00000020052Compare Regions (MVNR01000138.1:62,338-62,949:1)View Sequence Alignments","n/a","18.72 %","23.90 %","25","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPB9  (ENSAMEG00000019922)Compare Regions (GL192892.1:642,810-643,274:1)View Sequence Alignments","0.39581","60.00 %","58.49 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","hspb11  (ENSACIG00000007827)Compare Regions (CCOE01001033.1:103,850-108,801:1)View Sequence Alignments","n/a","17.35 %","23.90 %","0","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","ENSACIG00000020752Compare Regions (CCOE01000844.1:264,201-272,926:-1)View Sequence Alignments","n/a","12.17 %","14.47 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","ENSAOCG00000013882Compare Regions (NXFZ01000407.1:207,151-207,762:-1)View Sequence Alignments","n/a","19.21 %","24.53 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","hspb11  (ENSAOCG00000016200)Compare Regions (NXFZ01006386.1:138,972-143,408:-1)View Sequence Alignments","n/a","18.36 %","23.90 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","ENSAOCG00000023182Compare Regions (NXFZ01003725.1:197,929-198,561:-1)View Sequence Alignments","n/a","16.19 %","21.38 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","ENSAPEG00000001788Compare Regions (9:20,559,493-20,563,069:1)View Sequence Alignments","n/a","14.71 %","12.58 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","ENSAPEG00000003733Compare Regions (16:1,781,576-1,785,130:-1)View Sequence Alignments","n/a","18.84 %","24.53 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","ENSAPEG00000003746Compare Regions (16:1,782,649-1,783,260:1)View Sequence Alignments","n/a","19.21 %","24.53 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","hspb11  (ENSAPEG00000009110)Compare Regions (15:4,488,022-4,493,558:-1)View Sequence Alignments","n/a","18.78 %","23.27 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","ENSAPEG00000013298Compare Regions (14:5,442,257-5,442,889:1)View Sequence Alignments","n/a","16.19 %","21.38 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","ENSATEG00000000322Compare Regions (OOHO01000007.1:14,580,100-14,580,747:-1)View Sequence Alignments","n/a","18.14 %","24.53 %","0","n/a","No"
