"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSAPOG00000012209)Compare Regions (MVNR01000287.1:419,290-429,671:-1)View Sequence Alignments","n/a","27.53 %","37.02 %","0","23.23","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSCB  (ENSAMEG00000008477)Compare Regions (GL192437.1:2,731,558-2,746,754:-1)View Sequence Alignments","0.33600","85.96 %","85.96 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSACIG00000022743)Compare Regions (CCOE01001026.1:877,274-883,206:-1)View Sequence Alignments","n/a","32.86 %","39.15 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSAOCG00000018606)Compare Regions (NXFZ01004216.1:30,626-38,388:1)View Sequence Alignments","n/a","29.75 %","35.32 %","0","24.73","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSAPEG00000010132)Compare Regions (5:33,643,343-33,652,406:1)View Sequence Alignments","n/a","34.06 %","40.00 %","0","24.81","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSATEG00000003496)Compare Regions (OOHO01000012.1:19,883,282-19,906,004:1)View Sequence Alignments","n/a","28.67 %","36.60 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSCB  (ENSAPLG00000010206)Compare Regions (16:14,689,521-14,694,089:1)View Sequence Alignments","n/a","49.57 %","48.94 %","100","84.63","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSCB  (ENSABRG00000022283)Compare Regions (NXHY01000069.1:4,538,454-4,541,050:1)View Sequence Alignments","n/a","46.12 %","42.98 %","100","40.27","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HSCB  (ENSANAG00000031035)Compare Regions (KZ204624.1:1,602,172-1,615,873:-1)View Sequence Alignments","0.36354","93.19 %","93.19 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSCB  (ENSAHAG00000013109)Compare Regions (PTFD01000100.1:2,127,671-2,132,222:1)View Sequence Alignments","n/a","54.38 %","37.02 %","100","82.66","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSCB  (ENSAOWG00000014437)Compare Regions (PTFC01000594.1:332,539-336,635:1)View Sequence Alignments","n/a","53.37 %","37.02 %","100","81.79","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSCB  (ENSARWG00000016569)Compare Regions (PTFB01000329.1:796,979-805,489:1)View Sequence Alignments","n/a","51.87 %","41.28 %","100","75.45","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSACLG00000022402)Compare Regions (12:29,565,246-29,596,344:1)View Sequence Alignments","n/a","34.64 %","41.28 %","0","n/a","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSAMXG00000003811)Compare Regions (APWO02000144.1:795,089-807,323:1)View Sequence Alignments","n/a","32.09 %","36.60 %","25","n/a","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSAMXG00005006590)Compare Regions (KB882266.1:333,366-346,889:1)View Sequence Alignments","n/a","28.41 %","32.77 %","25","n/a","No"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","si:ch211-207k7.4  (ENSBSLG00000012568)Compare Regions (9:28,597,865-28,602,402:-1)View Sequence Alignments","n/a","35.16 %","40.85 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSCB  (ENSBBBG00000010645)Compare Regions (KN265188.1:11,454,557-11,465,485:1)View Sequence Alignments","0.25976","83.40 %","83.40 %","100","100.00","Yes"
