"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","dnajc11a  (ENSAPOG00000009539)Compare Regions (MVNR01000503.1:63,324-72,159:-1)View Sequence Alignments","n/a","81.04 %","81.04 %","25","76.28","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000016022Compare Regions (MVNR01000448.1:365,535-372,458:1)View Sequence Alignments","n/a","76.98 %","74.78 %","25","18.95","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC11  (ENSAMEG00000009577)Compare Regions (GL193077.1:451,457-498,203:1)View Sequence Alignments","0.08218","92.68 %","92.84 %","50","98.61","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","dnajc11a  (ENSACIG00000009565)Compare Regions (CCOE01000667.1:80,756-88,826:-1)View Sequence Alignments","n/a","79.89 %","81.04 %","25","80.31","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000015395Compare Regions (CCOE01001043.1:1,023,432-1,031,095:1)View Sequence Alignments","n/a","77.63 %","73.88 %","25","18.86","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","dnajc11a  (ENSAOCG00000019599)Compare Regions (NXFZ01003229.1:293,113-302,506:1)View Sequence Alignments","n/a","81.22 %","81.22 %","25","80.54","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000023753Compare Regions (NXFZ01006232.1:629,168-635,844:-1)View Sequence Alignments","n/a","77.50 %","77.64 %","25","18.62","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000005093Compare Regions (6:25,985,781-25,993,182:-1)View Sequence Alignments","n/a","75.95 %","75.13 %","25","18.70","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","dnajc11a  (ENSAPEG00000020292)Compare Regions (8:16,046,745-16,057,640:-1)View Sequence Alignments","n/a","81.22 %","81.22 %","25","80.50","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","dnajc11a  (ENSATEG00000023454)Compare Regions (OOHO01000023.1:19,342,689-19,349,379:-1)View Sequence Alignments","n/a","81.72 %","81.57 %","25","92.54","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","dnajc11b  (ENSATEG00000024113)Compare Regions (OOHO01000017.1:5,809,503-5,816,793:-1)View Sequence Alignments","n/a","75.73 %","74.24 %","25","6.22","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC11  (ENSAPLG00000015815)Compare Regions (22:1,894,590-1,907,631:-1)View Sequence Alignments","n/a","91.74 %","77.46 %","100","89.93","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ENSACAG00000024682Compare Regions (AAWZ02037969:950-9,723:1)View Sequence Alignments","n/a","79.22 %","10.91 %","0","34.60","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC11  (ENSABRG00000002322)Compare Regions (NXHY01000042.1:541,017-562,826:1)View Sequence Alignments","n/a","92.13 %","92.13 %","100","94.51","Yes"
