"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSPA6  (ENSBBBG00000022472)Compare Regions (KN265061.1:3,068,609-3,070,540:-1)View Sequence Alignments","0.04532","94.25 %","94.25 %","50","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPA6  (ENSBIXG00005020005)Compare Regions (3:8,012,374-8,014,812:-1)View Sequence Alignments","0.04163","94.52 %","93.93 %","75","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","HSPA6  (ENSBTAG00000039035)Compare Regions (3:8,031,683-8,034,120:-1)View Sequence Alignments","0.04357","94.37 %","93.78 %","75","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPA6  (ENSBIXG00000027127)Compare Regions (3:8,302,648-8,305,085:-1)View Sequence Alignments","0.04318","94.37 %","93.78 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-70  (WBGene00002026)Compare Regions (I:9,320,325-9,322,534:-1)View Sequence Alignments","n/a","67.03 %","67.03 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F44E5.4  (WBGene00009691)Compare Regions (II:11,757,106-11,759,323:-1)View Sequence Alignments","n/a","68.53 %","68.74 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F44E5.5  (WBGene00009692)Compare Regions (II:11,759,640-11,761,853:1)View Sequence Alignments","n/a","68.53 %","68.74 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-110  (WBGene00016250)Compare Regions (III:8,443,917-8,446,920:-1)View Sequence Alignments","n/a","22.55 %","27.22 %","n/a","n/a","No"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","HSPA6  (ENSCJAG00000039527)Compare Regions (NTIC01013335.1:31,748,522-31,750,959:-1)View Sequence Alignments","0.09572","95.94 %","95.65 %","75","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","HSPA6  (ENSCHIG00000025411)Compare Regions (3:112,102,594-112,105,037:1)View Sequence Alignments","0.04988","94.09 %","94.09 %","75","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","HSPA6  (ENSTSYG00000012894)Compare Regions (KE936338.1:40,953-42,884:-1)View Sequence Alignments","0.02996","96.73 %","96.73 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","ENSCCNG00000028807Compare Regions (MTKA01002045.1:101,072-103,215:-1)View Sequence Alignments","0.07109","91.77 %","90.20 %","25","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","HSPA6  (ENSCAPG00000010016)Compare Regions (AVPZ01000522.1:11,200,854-11,204,393:1)View Sequence Alignments","0.05636","92.01 %","84.14 %","75","93.34","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","HSPA6  (ENSCPOG00000033682)Compare Regions (DS562911.1:11,210,443-11,212,374:1)View Sequence Alignments","0.05173","93.16 %","93.16 %","75","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","HSPA6  (ENSCCAG00000001037)Compare Regions (KV389967.1:721,755-723,686:1)View Sequence Alignments","0.08345","97.05 %","97.05 %","75","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","HSPA6  (ENSCATG00000031172)Compare Regions (KQ009864.1:2,183,858-2,185,774:-1)View Sequence Alignments","0.16323","94.88 %","89.27 %","75","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","HSPA6  (ENSCLAG00000012873)Compare Regions (JH721922.1:14,724,348-14,726,763:-1)View Sequence Alignments","0.05639","92.96 %","92.38 %","50","100.00","Yes"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000000914Compare Regions (14:387,788-401,535:1)View Sequence Alignments","n/a","22.53 %","29.39 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000007998Compare Regions (reftig_140:1,005,541-1,007,249:-1)View Sequence Alignments","n/a","41.56 %","14.93 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000010360Compare Regions (reftig_49:3,005,369-3,016,431:1)View Sequence Alignments","n/a","21.21 %","29.39 %","n/a","n/a","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","HSPA6  (ENSCANG00000007300)Compare Regions (KN982199.1:1,866,562-1,868,490:-1)View Sequence Alignments","0.20274","90.97 %","81.49 %","75","100.00","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","HSPA6  (ENSDNOG00000036658)Compare Regions (JH578810.1:1,269,809-1,271,740:-1)View Sequence Alignments","0.05057","93.31 %","93.31 %","50","100.00","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","Hsc70Cb  (FBgn0026418)Compare Regions (3L:14,037,019-14,043,686:1)View Sequence Alignments","n/a","22.25 %","28.93 %","n/a","n/a","No"
"Donkey (Equus asinus asinus)","1-to-1View Gene Tree","HSPA6  (ENSEASG00005013717)Compare Regions (PSZQ01007509.1:46,869-48,800:1)View Sequence Alignments","0.05301","94.25 %","94.25 %","75","100.00","Yes"
"Horse (Equus caballus)","1-to-1View Gene Tree","HSPA6  (ENSECAG00000033016)Compare Regions (5:32,671,514-32,673,445:1)View Sequence Alignments","0.07760","93.25 %","58.01 %","75","100.00","Yes"
"Damara mole rat (Fukomys damarensis)","1-to-1View Gene Tree","HSPA6  (ENSFDAG00000017039)Compare Regions (KN120535.1:777,752-779,636:-1)View Sequence Alignments","0.13704","83.77 %","75.43 %","50","100.00","Yes"
"Naked mole-rat female (Heterocephalus glaber)","1-to-1View Gene Tree","HSPA6  (ENSHGLG00000002619)Compare Regions (JH602139.1:34,585-37,217:1)View Sequence Alignments","0.09983","88.02 %","85.69 %","75","100.00","Yes"
"Naked mole-rat male (Heterocephalus glaber)","1-to-1View Gene Tree","HSPA6  (ENSHGLG00100006005)Compare Regions (JH172217.1:343,175-345,108:-1)View Sequence Alignments","0.09046","88.60 %","85.85 %","50","100.00","Yes"
"Squirrel (Ictidomys tridecemlineatus)","1-to-1View Gene Tree","HSPA6  (ENSSTOG00000019787)Compare Regions (JH393941.1:25,551-28,457:1)View Sequence Alignments","0.05217","93.00 %","93.00 %","75","100.00","Yes"
