"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","hspb1  (ENSAPOG00000009968)Compare Regions (MVNR01000673.1:416,988-426,011:1)View Sequence Alignments","n/a","56.04 %","56.59 %","50","91.99","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPB1  (ENSAMEG00000010841)Compare Regions (GL193039.1:81,336-84,558:-1)View Sequence Alignments","0.12442","74.71 %","61.95 %","75","84.93","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","hspb1  (ENSACIG00000012404)Compare Regions (CCOE01000033.1:1,772,371-1,775,536:-1)View Sequence Alignments","n/a","50.63 %","58.54 %","25","86.30","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","hspb1  (ENSAOCG00000002578)Compare Regions (NXFZ01002123.1:613,509-619,694:-1)View Sequence Alignments","n/a","47.20 %","57.56 %","25","55.70","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","hspb1  (ENSAPEG00000013295)Compare Regions (15:9,239,088-9,244,117:-1)View Sequence Alignments","n/a","42.65 %","58.05 %","25","52.99","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","hspb1  (ENSATEG00000005203)Compare Regions (OOHO01000006.1:4,524,925-4,536,408:1)View Sequence Alignments","n/a","54.26 %","59.02 %","25","87.49","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ENSAPLG00000018690Compare Regions (PEDO01021024.1:21-2,950:1)View Sequence Alignments","n/a","18.76 %","47.32 %","0","76.66","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPB1  (ENSABRG00000001700)Compare Regions (NXHY01000039.1:5,026,458-5,028,171:-1)View Sequence Alignments","n/a","68.47 %","67.80 %","100","98.99","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000023551Compare Regions (KZ202201.1:6,486,967-6,487,548:-1)View Sequence Alignments","0.22454","81.71 %","69.76 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000036990Compare Regions (KZ199182.1:5,482,341-5,486,188:1)View Sequence Alignments","0.11001","82.22 %","90.24 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000038163Compare Regions (KZ196241.1:1,728,655-1,730,030:-1)View Sequence Alignments","0.07860","94.15 %","94.15 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSPB1  (ENSAHAG00000006600)Compare Regions (PTFD01000012.1:5,017,057-5,018,910:-1)View Sequence Alignments","n/a","71.07 %","68.29 %","100","92.70","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSPB1  (ENSAOWG00000017525)Compare Regions (PTFC01000019.1:298,710-300,651:1)View Sequence Alignments","n/a","70.56 %","67.80 %","100","92.72","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSPB1  (ENSARWG00000005136)Compare Regions (PTFB01000021.1:700,028-701,877:1)View Sequence Alignments","n/a","71.07 %","68.29 %","100","92.76","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","hspb1  (ENSACLG00000005318)Compare Regions (10:7,433,170-7,441,281:1)View Sequence Alignments","n/a","60.10 %","59.51 %","50","89.09","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","hspb1  (ENSAMXG00000016037)Compare Regions (APWO02000113.1:2,395,394-2,412,641:-1)View Sequence Alignments","n/a","49.42 %","62.44 %","50","n/a","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","HSPB1 (1 of many)  (ENSAMXG00000035295)Compare Regions (1:22,835,909-22,838,277:1)View Sequence Alignments","n/a","59.89 %","53.17 %","25","93.93","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-manyView Gene Tree","ENSAMXG00005023502Compare Regions (KB882118.1:2,225,094-2,238,130:1)View Sequence Alignments","n/a","58.92 %","53.17 %","25","34.70","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-manyView Gene Tree","hspb1  (ENSAMXG00005025165)Compare Regions (KB882207.1:1,632,818-1,642,980:-1)View Sequence Alignments","n/a","58.18 %","62.44 %","50","62.79","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","hspb1  (ENSBSLG00000020771)Compare Regions (14:12,458,159-12,460,055:-1)View Sequence Alignments","n/a","55.61 %","55.61 %","25","91.77","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSPB1  (ENSBBBG00000011350)Compare Regions (KN265055.1:5,357,507-5,359,057:1)View Sequence Alignments","0.05467","88.06 %","86.34 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPB1  (ENSBIXG00005005473)Compare Regions (25:8,194,680-8,196,512:-1)View Sequence Alignments","0.05532","88.06 %","86.34 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HSPB1  (ENSBMUG00000007650)Compare Regions (JH880833.1:1,377,771-1,381,497:-1)View Sequence Alignments","0.05810","87.56 %","85.85 %","100","92.45","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","HSPB1  (ENSBTAG00000011969)Compare Regions (25:34,345,339-34,347,009:1)View Sequence Alignments","0.05532","88.06 %","86.34 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPB1  (ENSBIXG00000029371)Compare Regions (25:34,306,978-34,498,055:1)View Sequence Alignments","n/a","65.74 %","69.27 %","100","82.10","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-12.2  (WBGene00002011)Compare Regions (III:8,138,090-8,139,645:1)View Sequence Alignments","n/a","34.55 %","18.54 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.1  (WBGene00002015)Compare Regions (V:9,087,293-9,087,782:-1)View Sequence Alignments","n/a","24.14 %","17.07 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.2  (WBGene00002016)Compare Regions (V:1,804,334-1,804,971:-1)View Sequence Alignments","n/a","24.83 %","17.56 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.11  (WBGene00002017)Compare Regions (V:9,090,077-9,090,604:1)View Sequence Alignments","n/a","24.14 %","17.07 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.41  (WBGene00002018)Compare Regions (V:1,805,178-1,805,875:1)View Sequence Alignments","n/a","25.17 %","17.56 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.48  (WBGene00002019)Compare Regions (V:9,088,131-9,088,617:1)View Sequence Alignments","n/a","25.87 %","18.05 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.49  (WBGene00002020)Compare Regions (V:9,089,280-9,089,766:-1)View Sequence Alignments","n/a","25.87 %","18.05 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-25  (WBGene00002023)Compare Regions (X:6,034,463-6,039,496:-1)View Sequence Alignments","n/a","21.00 %","22.44 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F08H9.3  (WBGene00008591)Compare Regions (V:14,461,943-14,462,809:-1)View Sequence Alignments","n/a","20.41 %","14.63 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F08H9.4  (WBGene00008592)Compare Regions (V:14,463,588-14,464,428:-1)View Sequence Alignments","n/a","25.85 %","18.54 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-12.1  (WBGene00011906)Compare Regions (I:10,581,538-10,582,609:-1)View Sequence Alignments","n/a","31.25 %","17.07 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","HSPB1  (ENSCPUG00000004744)Compare Regions (KQ482292.1:4,436,676-4,442,063:1)View Sequence Alignments","n/a","35.02 %","43.90 %","100","56.46","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","HSPB1  (ENSCPGG00000017953)Compare Regions (QJSC01023558.1:31-1,341:1)View Sequence Alignments","n/a","43.75 %","37.56 %","50","40.48","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000016303Compare Regions (NTIC01011112.1:190,230,983-190,232,391:-1)View Sequence Alignments","0.08116","93.66 %","93.66 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000035440Compare Regions (NTIC01005557.1:75,679,783-75,680,400:1)View Sequence Alignments","0.10422","90.24 %","90.24 %","0","n/a","No"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000057934Compare Regions (NTIC01000001.1:123,180,844-123,181,900:1)View Sequence Alignments","0.15284","88.19 %","54.63 %","0","n/a","No"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000058964Compare Regions (NTIC01000001.1:155,901,351-155,902,092:-1)View Sequence Alignments","0.15894","87.57 %","79.02 %","0","n/a","No"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000063071Compare Regions (NTIC01011112.1:132,662,788-132,663,308:-1)View Sequence Alignments","0.29147","72.27 %","41.95 %","0","n/a","No"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000017013Compare Regions (KI635901.1:3,748,726-3,752,171:1)View Sequence Alignments","n/a","51.34 %","56.10 %","n/a","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","HSPB1  (ENSCAFG00000013544)Compare Regions (6:7,487,250-7,488,576:1)View Sequence Alignments","0.06400","88.83 %","89.27 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","HSPB1  (ENSCAFG00020013086)Compare Regions (QKWQ01002087.1:7,374,596-7,375,775:1)View Sequence Alignments","0.06400","87.56 %","89.27 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","HSPB1  (ENSCHIG00000015975)Compare Regions (25:35,265,144-35,266,585:1)View Sequence Alignments","0.04799","90.05 %","88.29 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","HSPB1  (ENSCCNG00000017344)Compare Regions (MTKA01000552.1:364,604-366,283:1)View Sequence Alignments","n/a","86.96 %","87.80 %","50","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","HSPB1  (ENSCPOG00000033782)Compare Regions (DS562885.1:1,809,877-1,811,962:1)View Sequence Alignments","n/a","89.00 %","86.83 %","100","100.00","Yes"
