"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","cct7  (ENSAPOG00000017953)Compare Regions (MVNR01000659.1:298,428-307,195:-1)View Sequence Alignments","n/a","87.93 %","88.58 %","0","98.97","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CCT7  (ENSAMEG00000015536)Compare Regions (GL192406.1:74,345-85,405:-1)View Sequence Alignments","0.03805","95.32 %","97.42 %","100","99.90","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cct7  (ENSACIG00000000985)Compare Regions (CCOE01000573.1:430,237-435,802:1)View Sequence Alignments","n/a","87.41 %","88.21 %","0","98.95","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cct7  (ENSAOCG00000023258)Compare Regions (NXFZ01002193.1:12,605-22,706:-1)View Sequence Alignments","n/a","88.26 %","88.58 %","0","99.14","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cct7  (ENSAPEG00000020488)Compare Regions (23:7,541,144-7,549,713:-1)View Sequence Alignments","n/a","87.82 %","81.03 %","0","99.39","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cct7  (ENSATEG00000016575)Compare Regions (OOHO01000015.1:11,969,628-11,974,204:1)View Sequence Alignments","n/a","87.55 %","88.03 %","0","99.11","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CCT7  (ENSAPLG00000014343)Compare Regions (PEDO01017600.1:1,594-13,386:-1)View Sequence Alignments","n/a","93.01 %","93.19 %","25","99.33","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CCT7  (ENSACAG00000000398)Compare Regions (GL343815.1:33,869-46,690:1)View Sequence Alignments","n/a","90.16 %","82.69 %","75","99.82","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CCT7  (ENSABRG00000015983)Compare Regions (NXHY01000008.1:12,226,519-12,238,899:-1)View Sequence Alignments","n/a","85.40 %","93.74 %","100","95.21","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CCT7  (ENSANAG00000021472)Compare Regions (KZ199449.1:2,933,332-2,950,875:1)View Sequence Alignments","0.05438","98.35 %","98.89 %","100","100.00","Yes"
