"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000004173Compare Regions (GL192802.1:712,474-713,489:-1)View Sequence Alignments","0.05140","96.70 %","96.70 %","100","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000004967Compare Regions (25:7,676,751-7,678,294:-1)View Sequence Alignments","n/a","58.01 %","57.69 %","100","87.72","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000006470Compare Regions (GL343521.1:16,605-20,289:-1)View Sequence Alignments","n/a","58.66 %","57.69 %","75","89.76","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000003902Compare Regions (NXHY01000175.1:630,944-632,502:-1)View Sequence Alignments","n/a","58.01 %","57.69 %","100","87.42","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000020457Compare Regions (KZ199729.1:2,029,792-2,033,079:1)View Sequence Alignments","0.03287","99.45 %","99.45 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000014461Compare Regions (PTFD01000046.1:518,073-519,140:1)View Sequence Alignments","n/a","26.48 %","51.65 %","75","57.84","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000000817Compare Regions (PTFC01000265.1:525,713-527,446:1)View Sequence Alignments","n/a","52.85 %","56.04 %","75","84.97","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000003517Compare Regions (PTFB01000279.1:765,888-767,634:-1)View Sequence Alignments","n/a","52.28 %","56.59 %","100","84.20","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","hspb2  (ENSAMXG00000034210)Compare Regions (3:1,430,195-1,436,173:-1)View Sequence Alignments","n/a","48.52 %","45.05 %","75","73.61","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-manyView Gene Tree","hspb2  (ENSAMXG00005021605)Compare Regions (KB882089.1:1,056,441-1,060,654:-1)View Sequence Alignments","n/a","35.34 %","45.05 %","50","63.68","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000023404Compare Regions (KN265180.1:5,659,629-5,660,254:1)View Sequence Alignments","0.14246","85.08 %","84.62 %","75","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-manyView Gene Tree","ENSBIXG00005020506Compare Regions (15:62,061,842-62,064,268:-1)View Sequence Alignments","0.01932","98.35 %","98.35 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000013180Compare Regions (JH881798.1:282,233-283,519:-1)View Sequence Alignments","0.02046","98.35 %","98.35 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-manyView Gene Tree","HSPB2  (ENSBTAG00000000440)Compare Regions (15:22,246,337-22,248,004:1)View Sequence Alignments","0.01994","98.35 %","98.35 %","75","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-manyView Gene Tree","ENSBIXG00000000723Compare Regions (15:22,340,134-22,342,556:1)View Sequence Alignments","0.01969","98.35 %","98.35 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-12.2  (WBGene00002011)Compare Regions (III:8,138,090-8,139,645:1)View Sequence Alignments","n/a","32.73 %","19.78 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.1  (WBGene00002015)Compare Regions (V:9,087,293-9,087,782:-1)View Sequence Alignments","n/a","21.38 %","17.03 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.2  (WBGene00002016)Compare Regions (V:1,804,334-1,804,971:-1)View Sequence Alignments","n/a","20.69 %","16.48 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.11  (WBGene00002017)Compare Regions (V:9,090,077-9,090,604:1)View Sequence Alignments","n/a","21.38 %","17.03 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.41  (WBGene00002018)Compare Regions (V:1,805,178-1,805,875:1)View Sequence Alignments","n/a","20.28 %","15.93 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.48  (WBGene00002019)Compare Regions (V:9,088,131-9,088,617:1)View Sequence Alignments","n/a","20.98 %","16.48 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-16.49  (WBGene00002020)Compare Regions (V:9,089,280-9,089,766:-1)View Sequence Alignments","n/a","20.98 %","16.48 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-25  (WBGene00002023)Compare Regions (X:6,034,463-6,039,496:-1)View Sequence Alignments","n/a","16.89 %","20.33 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F08H9.3  (WBGene00008591)Compare Regions (V:14,461,943-14,462,809:-1)View Sequence Alignments","n/a","17.69 %","14.29 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F08H9.4  (WBGene00008592)Compare Regions (V:14,463,588-14,464,428:-1)View Sequence Alignments","n/a","23.81 %","19.23 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-12.1  (WBGene00011906)Compare Regions (I:10,581,538-10,582,609:-1)View Sequence Alignments","n/a","29.46 %","18.13 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000006212Compare Regions (KQ482233.1:2,165,989-2,169,283:-1)View Sequence Alignments","n/a","47.64 %","50.00 %","100","79.01","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000019452Compare Regions (QJSC01027763.1:596,571-598,612:-1)View Sequence Alignments","n/a","58.56 %","58.24 %","100","87.58","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","HSPB2  (ENSCJAG00000061508)Compare Regions (NTIC01001113.1:9,419,340-9,420,535:1)View Sequence Alignments","n/a","100.00 %","100.00 %","75","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-manyView Gene Tree","ENSCMIG00000003544Compare Regions (KI636364.1:62,427-65,444:-1)View Sequence Alignments","n/a","52.00 %","50.00 %","n/a","96.35","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","HSPB2  (ENSCAFG00000023925)Compare Regions (5:21,179,881-21,181,017:-1)View Sequence Alignments","0.04954","95.60 %","95.60 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020006298Compare Regions (QKWQ01001341.1:21,169,186-21,170,317:-1)View Sequence Alignments","0.03585","96.15 %","96.15 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-manyView Gene Tree","ENSCHIG00000025796Compare Regions (15:60,122,590-60,126,676:-1)View Sequence Alignments","0.01522","98.90 %","98.90 %","100","100.00","Yes"
