"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hspa9  (ENSAPOG00000013698)Compare Regions (MVNR01000981.1:209,435-221,836:1)View Sequence Alignments","n/a","73.15 %","67.01 %","0","70.35","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000019759Compare Regions (MVNR01002075.1:21-4,063:-1)View Sequence Alignments","n/a","72.26 %","14.58 %","0","53.89","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPA9  (ENSAMEG00000016563)Compare Regions (GL192940.1:839,580-855,903:-1)View Sequence Alignments","0.02976","97.80 %","98.38 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","hspa9  (ENSACIG00000021874)Compare Regions (CCOE01000723.1:930,505-937,733:1)View Sequence Alignments","n/a","87.39 %","86.75 %","0","94.28","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","hspa9  (ENSAOCG00000005835)Compare Regions (NXFZ01002927.1:150,308-165,613:-1)View Sequence Alignments","n/a","86.30 %","86.30 %","0","92.20","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","hspa9  (ENSAPEG00000004937)Compare Regions (13:37,571,417-37,586,028:-1)View Sequence Alignments","n/a","86.58 %","86.45 %","0","92.26","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","hspa9  (ENSATEG00000016479)Compare Regions (OOHO01000011.1:2,005,870-2,013,866:1)View Sequence Alignments","n/a","86.47 %","86.60 %","0","92.57","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSPA9  (ENSAPLG00000009263)Compare Regions (14:6,610,397-6,627,943:-1)View Sequence Alignments","n/a","95.59 %","86.16 %","75","96.69","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPA9  (ENSACAG00000015869)Compare Regions (1:131,017,717-131,036,870:-1)View Sequence Alignments","n/a","89.02 %","89.54 %","75","95.68","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPA9  (ENSABRG00000021416)Compare Regions (NXHY01000052.1:4,386,591-4,409,149:-1)View Sequence Alignments","n/a","93.96 %","89.40 %","75","98.08","Yes"
