"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPH1  (ENSAMEG00000008784)Compare Regions (GL192400.1:1,166,396-1,190,805:1)View Sequence Alignments","0.08259","95.24 %","95.35 %","100","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSPH1  (ENSAPLG00000005104)Compare Regions (1:141,488,585-141,510,843:-1)View Sequence Alignments","n/a","78.74 %","78.37 %","100","95.85","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPH1  (ENSACAG00000004925)Compare Regions (3:184,320,321-184,348,800:1)View Sequence Alignments","n/a","64.04 %","72.91 %","100","97.29","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPH1  (ENSABRG00000020015)Compare Regions (NXHY01000067.1:1,241,436-1,263,404:1)View Sequence Alignments","n/a","78.86 %","78.49 %","100","95.90","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HSPH1  (ENSANAG00000021833)Compare Regions (KZ206261.1:426,495-451,936:1)View Sequence Alignments","0.21143","95.11 %","95.00 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSPH1  (ENSAHAG00000000554)Compare Regions (PTFD01000167.1:8,477-33,231:1)View Sequence Alignments","n/a","78.67 %","77.21 %","50","96.92","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSPH1  (ENSAOWG00000009614)Compare Regions (PTFC01000154.1:1,751,735-1,776,583:-1)View Sequence Alignments","n/a","76.61 %","77.67 %","50","99.16","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSPH1  (ENSARWG00000014347)Compare Regions (PTFB01000392.1:854,223-878,728:-1)View Sequence Alignments","n/a","77.80 %","77.44 %","50","100.00","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","hsph1  (ENSAMXG00000014428)Compare Regions (APWO02000038.1:1,531,326-1,543,876:1)View Sequence Alignments","n/a","63.60 %","36.98 %","75","n/a","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","hsph1  (ENSAMXG00005008238)Compare Regions (KB882257.1:1,599,653-1,617,349:1)View Sequence Alignments","n/a","57.28 %","49.42 %","50","6.93","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSPH1  (ENSBBBG00000002517)Compare Regions (KN264771.1:1,426,007-1,448,443:-1)View Sequence Alignments","0.12516","90.92 %","90.81 %","100","99.82","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPH1  (ENSBIXG00005000953)Compare Regions (12:29,533,682-29,557,657:1)View Sequence Alignments","0.13247","90.69 %","90.58 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HSPH1  (ENSBMUG00000022797)Compare Regions (JH881900.1:252,126-274,626:1)View Sequence Alignments","0.12606","91.04 %","90.93 %","75","100.00","Yes"
