"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnajb13  (ENSAPOG00000016450)Compare Regions (MVNR01001031.1:229,096-236,578:1)View Sequence Alignments","n/a","59.68 %","59.49 %","25","50.43","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJB13  (ENSAMEG00000017254)Compare Regions (GL192425.1:2,336,809-2,349,467:-1)View Sequence Alignments","0.06799","93.35 %","93.35 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dnajb13  (ENSACIG00000014587)Compare Regions (CCOE01000034.1:405,626-409,206:-1)View Sequence Alignments","n/a","59.05 %","58.86 %","50","65.39","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnajb13  (ENSAOCG00000012229)Compare Regions (NXFZ01003502.1:274,393-280,518:1)View Sequence Alignments","n/a","59.37 %","59.18 %","50","62.05","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dnajb13  (ENSAPEG00000005908)Compare Regions (15:19,052,118-19,056,386:1)View Sequence Alignments","n/a","59.37 %","59.18 %","50","65.35","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnajb13  (ENSATEG00000012435)Compare Regions (OOHO01000006.1:7,348,837-7,352,939:-1)View Sequence Alignments","n/a","62.54 %","62.34 %","75","88.21","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJB13  (ENSAPLG00000016880)Compare Regions (1:201,384,508-201,388,221:1)View Sequence Alignments","n/a","61.90 %","53.48 %","100","74.34","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJB13  (ENSACAG00000006460)Compare Regions (GL344128.1:41,285-52,696:1)View Sequence Alignments","n/a","75.00 %","75.00 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJB13  (ENSABRG00000018385)Compare Regions (NXHY01000300.1:406,396-408,361:1)View Sequence Alignments","n/a","41.84 %","44.62 %","100","57.07","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJB13  (ENSANAG00000037658)Compare Regions (KZ202344.1:495,081-517,703:-1)View Sequence Alignments","0.18477","94.94 %","94.94 %","100","100.00","Yes"
