"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","bbs12  (ENSAPOG00000004057)Compare Regions (MVNR01000069.1:614,309-616,174:1)View Sequence Alignments","n/a","37.04 %","32.39 %","75","74.94","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","BBS12  (ENSAMEG00000019141)Compare Regions (GL193074.1:95,407-97,548:-1)View Sequence Alignments","0.38924","79.66 %","80.00 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","bbs12  (ENSACIG00000019319)Compare Regions (CCOE01001392.1:1,339,857-1,347,011:1)View Sequence Alignments","n/a","35.22 %","30.70 %","75","67.05","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","bbs12  (ENSAPEG00000000998)Compare Regions (13:30,260,105-30,307,311:1)View Sequence Alignments","n/a","33.64 %","30.42 %","75","18.07","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","bbs12  (ENSATEG00000006456)Compare Regions (OOHO01000011.1:20,040,110-20,051,424:1)View Sequence Alignments","n/a","35.57 %","32.11 %","75","98.02","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","BBS12  (ENSAPLG00000001275)Compare Regions (4:50,293,830-50,296,043:1)View Sequence Alignments","n/a","43.28 %","44.93 %","100","83.04","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","BBS12  (ENSACAG00000011925)Compare Regions (5:138,649,239-138,651,401:-1)View Sequence Alignments","n/a","43.09 %","36.90 %","100","88.55","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","BBS12  (ENSABRG00000007119)Compare Regions (NXHY01000200.1:508,828-510,969:1)View Sequence Alignments","n/a","48.07 %","45.49 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","BBS12  (ENSAHAG00000009003)Compare Regions (PTFD01000111.1:1,960,809-1,962,962:1)View Sequence Alignments","n/a","45.05 %","45.49 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","BBS12  (ENSARWG00000005394)Compare Regions (PTFB01000056.1:1,967,957-1,970,101:1)View Sequence Alignments","n/a","45.24 %","45.49 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","bbs12  (ENSACLG00000014069)Compare Regions (2:8,047,732-8,051,021:1)View Sequence Alignments","n/a","34.44 %","30.56 %","25","97.90","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","bbs12  (ENSAMXG00000024857)Compare Regions (APWO02000111.1:161,352-164,197:1)View Sequence Alignments","n/a","35.73 %","32.96 %","25","86.30","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","bbs12  (ENSAMXG00005002640)Compare Regions (KB871579.1:1,402,151-1,404,115:-1)View Sequence Alignments","n/a","35.17 %","32.39 %","25","90.76","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","bbs12  (ENSBSLG00000009948)Compare Regions (10:18,333,017-18,334,942:1)View Sequence Alignments","n/a","36.82 %","33.24 %","75","77.88","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","BBS12  (ENSBBBG00000025397)Compare Regions (KN265161.1:9,303,014-9,305,140:-1)View Sequence Alignments","0.45665","74.15 %","73.94 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","BBS12  (ENSBIXG00005011807)Compare Regions (17:37,843,028-37,845,273:1)View Sequence Alignments","0.46158","74.15 %","73.94 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","BBS12  (ENSBMUG00000014231)Compare Regions (JH881568.1:3,779,814-3,781,940:-1)View Sequence Alignments","0.44554","74.44 %","74.23 %","75","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","BBS12  (ENSBTAG00000007564)Compare Regions (17:34,936,426-34,938,688:-1)View Sequence Alignments","0.46984","74.01 %","73.80 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","BBS12  (ENSBIXG00000000738)Compare Regions (17:34,645,670-34,647,802:-1)View Sequence Alignments","0.47402","73.94 %","73.94 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","BBS12  (ENSCPUG00000012395)Compare Regions (KQ482237.1:13,644,351-13,646,492:-1)View Sequence Alignments","n/a","43.62 %","43.80 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","BBS12  (ENSCPGG00000017379)Compare Regions (QJSC01003367.1:14,084,607-14,086,748:1)View Sequence Alignments","n/a","44.32 %","44.51 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","BBS12  (ENSCJAG00000002751)Compare Regions (NTIC01033278.1:45,692,423-45,694,555:-1)View Sequence Alignments","0.35218","91.83 %","91.83 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000009459Compare Regions (KI636062.1:538,994-541,920:1)View Sequence Alignments","n/a","37.56 %","34.23 %","n/a","87.34","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","BBS12  (ENSCAFG00000003998)Compare Regions (19:17,538,346-17,540,487:-1)View Sequence Alignments","0.41999","78.68 %","79.01 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","BBS12  (ENSCAFG00020018319)Compare Regions (QKWQ01000159.1:2,349,151-2,351,292:1)View Sequence Alignments","0.42334","78.54 %","78.87 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","BBS12  (ENSCHIG00000006243)Compare Regions (17:36,148,481-36,150,610:1)View Sequence Alignments","0.45647","74.61 %","74.51 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Bbs12  (ENSCCNG00000023431)Compare Regions (MTKA01000298.1:676,190-678,319:1)View Sequence Alignments","0.39582","79.69 %","79.58 %","100","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","BBS12  (ENSCPOG00000005539)Compare Regions (DS562862.1:4,387,368-4,389,482:1)View Sequence Alignments","0.35344","75.14 %","74.51 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","BBS12  (ENSCABG00000009013)Compare Regions (PKMU01003822.1:1,261,892-1,264,072:-1)View Sequence Alignments","n/a","50.44 %","48.73 %","75","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","BBS12  (ENSCLAG00000017705)Compare Regions (JH721888.1:17,958,750-17,960,873:-1)View Sequence Alignments","0.31850","77.79 %","77.46 %","100","100.00","Yes"
