"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","si:ch211-199o1.2  (ENSAPOG00000002509)Compare Regions (MVNR01000637.1:303,227-305,146:1)View Sequence Alignments","n/a","83.41 %","83.41 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hsp70.1  (ENSAPOG00000009815)Compare Regions (MVNR01000388.1:396,553-405,123:-1)View Sequence Alignments","n/a","81.46 %","80.44 %","0","98.74","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPA2  (ENSAMEG00000019521)Compare Regions (GL192381.1:1,639,637-1,641,547:-1)View Sequence Alignments","0.00491","99.37 %","98.90 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","si:ch211-199o1.2  (ENSACIG00000004418)Compare Regions (CCOE01001027.1:1,389,539-1,393,347:-1)View Sequence Alignments","n/a","83.81 %","83.41 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","HSPA2  (ENSAOCG00000010923)Compare Regions (NXFZ01000503.1:116,037-118,769:1)View Sequence Alignments","n/a","80.69 %","80.44 %","0","99.82","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000011432Compare Regions (NXFZ01002618.1:2,318-4,773:1)View Sequence Alignments","n/a","79.87 %","78.25 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","si:ch211-199o1.2  (ENSAOCG00000023448)Compare Regions (NXFZ01003723.1:173,809-178,021:1)View Sequence Alignments","n/a","83.18 %","83.57 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000005868Compare Regions (14:26,100,961-26,102,877:-1)View Sequence Alignments","n/a","80.25 %","80.13 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","HSPA2  (ENSAPEG00000006074)Compare Regions (14:26,235,177-26,236,611:-1)View Sequence Alignments","n/a","75.00 %","33.80 %","0","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","si:ch211-199o1.2  (ENSAPEG00000020226)Compare Regions (8:5,383,124-5,385,043:-1)View Sequence Alignments","n/a","83.57 %","83.57 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","HSPA2 (1 of many)  (ENSATEG00000017751)Compare Regions (OOHO01000019.1:4,930,373-5,043,954:-1)View Sequence Alignments","n/a","79.15 %","84.35 %","0","58.92","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","HSPA2 (1 of many)  (ENSATEG00000017760)Compare Regions (OOHO01000019.1:4,940,281-4,941,830:-1)View Sequence Alignments","n/a","83.37 %","58.84 %","25","100.00","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000017780Compare Regions (OOHO01000019.1:4,943,911-4,948,536:1)View Sequence Alignments","n/a","84.28 %","83.88 %","25","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000017791Compare Regions (OOHO01000019.1:4,952,141-4,954,060:1)View Sequence Alignments","n/a","84.51 %","84.51 %","25","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000017966Compare Regions (OOHO01000019.1:5,041,514-5,043,433:-1)View Sequence Alignments","n/a","81.60 %","41.63 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","si:ch211-199o1.2  (ENSATEG00000019225)Compare Regions (OOHO01000023.1:11,757,081-11,758,955:1)View Sequence Alignments","n/a","83.84 %","82.00 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSPA2  (ENSAPLG00000001031)Compare Regions (PEDO01006464.1:59-1,509:1)View Sequence Alignments","n/a","91.81 %","59.62 %","0","89.85","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPA2  (ENSACAG00000015774)Compare Regions (1:1,380,946-1,382,853:-1)View Sequence Alignments","n/a","92.44 %","91.86 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPA2  (ENSABRG00000009298)Compare Regions (NXHY01000160.1:730,407-732,311:1)View Sequence Alignments","n/a","92.59 %","91.86 %","50","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HSPA2  (ENSANAG00000025229)Compare Regions (KZ208210.1:605,669-607,594:-1)View Sequence Alignments","0.01790","99.00 %","93.11 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSPA2  (ENSAHAG00000005260)Compare Regions (PTFD01000105.1:345,829-347,733:-1)View Sequence Alignments","n/a","92.43 %","91.71 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSPA2  (ENSAOWG00000013571)Compare Regions (PTFC01000053.1:1,974,270-1,976,174:1)View Sequence Alignments","n/a","92.43 %","91.71 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSPA2  (ENSARWG00000011375)Compare Regions (PTFB01000079.1:1,112,617-1,114,521:-1)View Sequence Alignments","n/a","92.43 %","91.71 %","75","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","si:ch211-199o1.2  (ENSACLG00000001564)Compare Regions (20:27,409,586-27,411,505:1)View Sequence Alignments","n/a","82.94 %","82.94 %","0","n/a","No"
