"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","dnajb1a  (ENSAPOG00000003519)Compare Regions (MVNR01001069.1:149,232-154,846:-1)View Sequence Alignments","n/a","24.34 %","35.78 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","dnajc18  (ENSAPOG00000008124)Compare Regions (MVNR01000088.1:539,073-545,948:1)View Sequence Alignments","n/a","15.38 %","25.86 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","dnajb1b  (ENSAPOG00000008869)Compare Regions (MVNR01000264.1:22,012-27,429:1)View Sequence Alignments","n/a","24.14 %","36.21 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","dnajb6b  (ENSAPOG00000012279)Compare Regions (MVNR01000026.1:84,191-112,177:-1)View Sequence Alignments","n/a","41.93 %","58.19 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJB8  (ENSAMEG00000018919)Compare Regions (GL192552.1:1,036,883-1,037,587:-1)View Sequence Alignments","n/a","90.17 %","90.95 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","dnajc18  (ENSACIG00000003250)Compare Regions (CCOE01001132.1:787,878-793,265:-1)View Sequence Alignments","n/a","15.42 %","25.86 %","0","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","dnajb1a  (ENSACIG00000005952)Compare Regions (CCOE01001371.1:2,587-4,608:-1)View Sequence Alignments","n/a","24.34 %","35.78 %","0","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","dnajb1b  (ENSACIG00000014701)Compare Regions (CCOE01001390.1:339,907-342,992:1)View Sequence Alignments","n/a","26.17 %","33.62 %","0","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","dnajb6b  (ENSACIG00000017960)Compare Regions (CCOE01000449.1:41,014-49,145:-1)View Sequence Alignments","n/a","58.41 %","56.90 %","0","15.08","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","dnajb1a  (ENSAOCG00000003998)Compare Regions (NXFZ01002930.1:502,086-506,815:-1)View Sequence Alignments","n/a","23.75 %","34.91 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","dnajb6b  (ENSAOCG00000006346)Compare Regions (NXFZ01003518.1:237,654-263,240:-1)View Sequence Alignments","n/a","41.72 %","58.62 %","0","11.44","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","dnajc18  (ENSAOCG00000007948)Compare Regions (NXFZ01002050.1:153,128-164,022:-1)View Sequence Alignments","n/a","15.38 %","25.86 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","dnajb1b  (ENSAOCG00000016506)Compare Regions (NXFZ01002400.1:816,170-821,406:-1)View Sequence Alignments","n/a","23.36 %","35.34 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","dnajb1a  (ENSAPEG00000006279)Compare Regions (14:12,592,080-12,596,576:1)View Sequence Alignments","n/a","23.75 %","34.91 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","dnajb1b  (ENSAPEG00000007368)Compare Regions (3:35,652,328-35,657,708:-1)View Sequence Alignments","n/a","23.56 %","35.34 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","dnajb6b  (ENSAPEG00000015875)Compare Regions (22:11,683,021-11,708,650:-1)View Sequence Alignments","n/a","42.33 %","59.48 %","0","11.44","No"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","dnajc18  (ENSAPEG00000024250)Compare Regions (15:16,159,003-16,170,092:1)View Sequence Alignments","n/a","15.38 %","25.86 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","dnajb6b  (ENSATEG00000005245)Compare Regions (OOHO01000004.1:22,987,816-23,009,021:-1)View Sequence Alignments","n/a","42.37 %","58.62 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","dnajb1b  (ENSATEG00000010466)Compare Regions (OOHO01000002.1:18,642,400-18,645,046:-1)View Sequence Alignments","n/a","24.71 %","36.64 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","dnajc18  (ENSATEG00000019725)Compare Regions (OOHO01000006.1:9,236,777-9,244,912:-1)View Sequence Alignments","n/a","15.17 %","25.43 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","dnajb1a  (ENSATEG00000023907)Compare Regions (OOHO01000019.1:11,899,180-11,903,850:-1)View Sequence Alignments","n/a","24.93 %","36.64 %","0","n/a","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJB8  (ENSACAG00000005807)Compare Regions (2:165,107,267-165,108,399:1)View Sequence Alignments","n/a","59.03 %","57.76 %","100","97.33","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJB8  (ENSABRG00000009559)Compare Regions (NXHY01000096.1:1,083,856-1,085,853:1)View Sequence Alignments","n/a","49.36 %","33.19 %","100","92.01","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJB8  (ENSAHAG00000006103)Compare Regions (PTFD01000631.1:505,129-509,350:1)View Sequence Alignments","n/a","39.76 %","56.90 %","50","81.60","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJB8  (ENSAOWG00000015147)Compare Regions (PTFC01000116.1:1,916,640-1,920,862:1)View Sequence Alignments","n/a","39.76 %","56.90 %","100","81.60","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008474Compare Regions (PTFB01000406.1:495,842-498,166:1)View Sequence Alignments","n/a","69.09 %","16.38 %","100","97.70","No"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008476Compare Regions (PTFB01000406.1:497,501-502,831:1)View Sequence Alignments","n/a","49.09 %","34.91 %","100","83.32","Yes"
"Eastern happy (Astatotilapia calliptera)","Many-to-manyView Gene Tree","dnajb6b  (ENSACLG00000000170)Compare Regions (9:19,759,044-19,776,770:1)View Sequence Alignments","n/a","41.36 %","57.76 %","0","n/a","No"
