"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnaja1  (ENSAPOG00000008755)Compare Regions (MVNR01001300.1:85,662-93,870:1)View Sequence Alignments","n/a","68.97 %","70.53 %","50","n/a","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dnaja1  (ENSACIG00000002055)Compare Regions (CCOE01000158.1:1,186,552-1,195,120:1)View Sequence Alignments","n/a","70.94 %","72.54 %","50","19.48","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnaja1  (ENSAOCG00000000630)Compare Regions (NXFZ01003458.1:104,512-110,508:1)View Sequence Alignments","n/a","68.06 %","69.77 %","50","2.11","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dnaja1  (ENSAPEG00000017232)Compare Regions (3:23,623,092-23,631,964:-1)View Sequence Alignments","n/a","68.06 %","69.77 %","50","1.68","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnaja1  (ENSATEG00000017364)Compare Regions (OOHO01000002.1:11,271,300-11,277,779:-1)View Sequence Alignments","n/a","69.85 %","71.79 %","50","n/a","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJA1  (ENSAPLG00000015760)Compare Regions (Z:68,266,917-68,273,067:-1)View Sequence Alignments","n/a","92.44 %","92.44 %","75","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJA1  (ENSACAG00000003517)Compare Regions (GL343257.1:97,489-106,836:1)View Sequence Alignments","n/a","93.18 %","92.95 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJA1  (ENSABRG00000004896)Compare Regions (NXHY01000302.1:129,021-135,220:1)View Sequence Alignments","n/a","91.96 %","92.19 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000036500Compare Regions (KZ196154.1:10,372,738-10,373,934:-1)View Sequence Alignments","0.38391","92.52 %","84.13 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000037813Compare Regions (KZ203792.1:13,254,278-13,255,473:-1)View Sequence Alignments","0.43763","91.21 %","83.63 %","0","n/a","No"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJA1  (ENSAHAG00000001266)Compare Regions (PTFD01000676.1:353,800-361,980:-1)View Sequence Alignments","n/a","91.69 %","91.69 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJA1  (ENSAOWG00000007216)Compare Regions (PTFC01000684.1:324,993-332,593:-1)View Sequence Alignments","n/a","91.69 %","91.69 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJA1  (ENSARWG00000017169)Compare Regions (PTFB01000662.1:328,073-335,750:-1)View Sequence Alignments","n/a","91.69 %","91.69 %","75","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","dnaja1  (ENSACLG00000018913)Compare Regions (6:22,513,948-22,522,766:1)View Sequence Alignments","n/a","69.70 %","71.28 %","50","n/a","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","dnaja1  (ENSAMXG00000010757)Compare Regions (APWO02000093.1:35,142-38,830:1)View Sequence Alignments","n/a","69.77 %","69.77 %","25","n/a","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","dnaja1  (ENSAMXG00005004676)Compare Regions (KB871992.1:85,636-91,326:1)View Sequence Alignments","n/a","69.98 %","71.03 %","25","n/a","No"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","DNAJA1  (ENSBSLG00000016905)Compare Regions (1:12,008,364-12,010,847:1)View Sequence Alignments","n/a","69.38 %","70.78 %","50","2.22","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ENSBBBG00000007216Compare Regions (KN265167.1:11,201,838-11,202,686:1)View Sequence Alignments","0.02655","98.23 %","69.77 %","0","n/a","No"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","ENSBIXG00005011625Compare Regions (2:76,973,007-76,974,200:1)View Sequence Alignments","0.03344","97.73 %","97.73 %","0","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-12  (WBGene00001030)Compare Regions (I:14,756,858-14,759,354:1)View Sequence Alignments","n/a","52.99 %","53.65 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DNAJA1  (ENSCPUG00000001169)Compare Regions (KQ482443.1:159,100-166,683:1)View Sequence Alignments","n/a","92.70 %","92.70 %","75","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000007763Compare Regions (QJSC01011478.1:70,364-77,609:-1)View Sequence Alignments","n/a","87.23 %","82.62 %","75","90.63","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000014264Compare Regions (QJSC01024134.1:629-4,592:-1)View Sequence Alignments","n/a","89.72 %","57.18 %","0","n/a","No"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","dnaja1  (ENSCMIG00000011386)Compare Regions (KI636021.1:982,623-992,877:1)View Sequence Alignments","n/a","83.21 %","83.63 %","n/a","99.49","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","ENSCHIG00000008553Compare Regions (2:100,659,154-100,660,347:1)View Sequence Alignments","0.05086","97.73 %","97.73 %","0","n/a","No"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","ENSCCNG00000020027Compare Regions (MTKA01002678.1:135,389-136,582:1)View Sequence Alignments","0.00375","99.75 %","99.75 %","0","n/a","No"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","ENSCCAG00000028762Compare Regions (KV389597.1:3,358,920-3,360,103:-1)View Sequence Alignments","0.33061","91.69 %","77.83 %","0","n/a","No"
"Sooty mangabey (Cercocebus atys)","1-to-manyView Gene Tree","ENSCATG00000004503Compare Regions (KQ011758.1:1,076,837-1,078,040:-1)View Sequence Alignments","0.42415","89.54 %","73.30 %","0","n/a","No"
"Sooty mangabey (Cercocebus atys)","1-to-manyView Gene Tree","ENSCATG00000037334Compare Regions (KQ012330.1:10,321,826-10,323,020:-1)View Sequence Alignments","0.48457","94.35 %","88.41 %","0","n/a","No"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","DNAJA1  (ENSCABG00000013287)Compare Regions (PKMU01001914.1:36,449-52,884:-1)View Sequence Alignments","n/a","95.21 %","95.21 %","50","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","ENSCLAG00000000824Compare Regions (JH721986.1:2,793,294-2,794,493:1)View Sequence Alignments","0.26042","82.28 %","69.02 %","0","n/a","No"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","DNAJA1  (ENSCPBG00000023968)Compare Regions (KK083004.1:1,353,751-1,370,733:-1)View Sequence Alignments","n/a","95.47 %","95.47 %","25","100.00","Yes"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000008988Compare Regions (3:5,002,383-5,005,797:1)View Sequence Alignments","n/a","63.52 %","64.48 %","n/a","84.70","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-manyView Gene Tree","ENSCANG00000032753Compare Regions (KN983436.1:971,905-973,108:-1)View Sequence Alignments","0.52739","90.50 %","76.83 %","0","n/a","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-manyView Gene Tree","ENSCANG00000039746Compare Regions (KN985014.1:314,288-315,481:-1)View Sequence Alignments","0.62166","92.06 %","87.66 %","0","n/a","No"
"Channel bull blenny (Cottoperca gobio)","1-to-1View Gene Tree","dnaja1  (ENSCGOG00000000315)Compare Regions (1:8,232,343-8,238,904:-1)View Sequence Alignments","n/a","62.28 %","70.28 %","50","2.06","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","DNAJA1  (ENSCJPG00005003694)Compare Regions (Z:62,428,067-62,434,899:1)View Sequence Alignments","n/a","91.44 %","91.44 %","75","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-manyView Gene Tree","Dnaja1  (ENSCGRG00001009232)Compare Regions (scaffold_2:103,000,952-103,010,686:-1)View Sequence Alignments","0.00449","99.50 %","99.50 %","100","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-manyView Gene Tree","ENSCGRG00001024019Compare Regions (scaffold_16:1,484,775-1,485,966:-1)View Sequence Alignments","0.04094","95.49 %","90.68 %","0","n/a","No"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-manyView Gene Tree","ENSCGRG00000001836Compare Regions (JH001935.1:195,070-196,261:1)View Sequence Alignments","0.04130","95.49 %","90.68 %","0","9.82","No"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-manyView Gene Tree","ENSCGRG00000011052Compare Regions (JH001541.1:193,016-202,635:1)View Sequence Alignments","0.00755","99.16 %","89.42 %","75","96.56","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-manyView Gene Tree","Dnaja1  (ENSCGRG00015005537)Compare Regions (RAZU01000102.1:18,151,124-18,161,037:-1)View Sequence Alignments","0.00449","99.50 %","99.50 %","100","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-manyView Gene Tree","ENSCGRG00015009966Compare Regions (RAZU01000014.1:172,660-175,125:-1)View Sequence Alignments","0.04209","89.82 %","88.92 %","0","n/a","No"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","DNAJA1  (ENSCPRG00005012464)Compare Regions (MDVP01000068.1:20,723,562-20,734,208:-1)View Sequence Alignments","n/a","77.71 %","92.19 %","75","93.65","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","DNAJA1  (ENSCCEG00000014451)Compare Regions (PDCF01000034.1:6,578,884-6,588,162:-1)View Sequence Alignments","n/a","86.67 %","81.86 %","75","92.09","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-1View Gene Tree","dnaja1  (ENSCSEG00000009567)Compare Regions (9:10,366,099-10,370,925:1)View Sequence Alignments","n/a","64.59 %","65.24 %","50","82.08","Yes"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-1View Gene Tree","dnaja1  (ENSCVAG00000011925)Compare Regions (KL653215.1:45,923-56,448:1)View Sequence Alignments","n/a","69.53 %","71.28 %","50","81.78","Yes"
"Zebrafish (Danio rerio)","1-to-1View Gene Tree","dnaja1  (ENSDARG00000030972)Compare Regions (1:45,002,971-45,014,434:1)View Sequence Alignments","n/a","70.60 %","70.78 %","25","47.05","No"
"Armadillo (Dasypus novemcinctus)","1-to-manyView Gene Tree","ENSDNOG00000039714Compare Regions (JH568514.1:1,180,226-1,181,401:1)View Sequence Alignments","0.24564","83.18 %","44.84 %","0","n/a","No"
"Armadillo (Dasypus novemcinctus)","1-to-manyView Gene Tree","ENSDNOG00000043919Compare Regions (JH563774.1:1,530,939-1,532,110:-1)View Sequence Alignments","0.24264","83.04 %","48.11 %","0","n/a","No"
"Denticle herring (Denticeps clupeoides)","1-to-1View Gene Tree","dnaja1  (ENSDCDG00000003613)Compare Regions (4:26,116,001-26,120,171:1)View Sequence Alignments","n/a","62.68 %","67.25 %","50","80.40","Yes"
"Emu (Dromaius novaehollandiae)","1-to-1View Gene Tree","DNAJA1  (ENSDNVG00000018525)Compare Regions (PTEY01000432.1:257,181-264,957:1)View Sequence Alignments","n/a","91.69 %","91.69 %","50","100.00","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","Droj2  (FBgn0038145)Compare Regions (3R:13,382,106-13,385,283:1)View Sequence Alignments","n/a","61.54 %","62.47 %","n/a","n/a","No"
"Lesser hedgehog tenrec (Echinops telfairi)","1-to-1View Gene Tree","ENSETEG00000016984Compare Regions (scaffold_234376:1,094-7,101:-1)View Sequence Alignments","0.00712","98.80 %","62.47 %","0","28.53","No"
"Electric eel (Electrophorus electricus)","1-to-1View Gene Tree","dnaja1  (ENSEEEG00000018772)Compare Regions (RBHW02000466.1:157,639-163,048:1)View Sequence Alignments","n/a","70.79 %","72.04 %","25","n/a","No"
"Hagfish (Eptatretus burgeri)","1-to-1View Gene Tree","dnaja1  (ENSEBUG00000003625)Compare Regions (FYBX02009788.1:705,183-780,823:-1)View Sequence Alignments","n/a","70.32 %","71.03 %","n/a","9.79","Yes"
"Donkey (Equus asinus asinus)","1-to-1View Gene Tree","DNAJA1  (ENSEASG00005004562)Compare Regions (PSZQ01008076.1:1,068,279-1,077,687:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Hedgehog (Erinaceus europaeus)","1-to-1View Gene Tree","DNAJA1  (ENSEEUG00000007868)Compare Regions (GeneScaffold_1045:3,494-20,029:1)View Sequence Alignments","n/a","78.03 %","77.83 %","0","82.90","Yes"
"Reedfish (Erpetoichthys calabaricus)","1-to-1View Gene Tree","ENSECRG00000022775Compare Regions (7:193,670,404-193,690,695:1)View Sequence Alignments","n/a","79.70 %","81.11 %","50","n/a","Yes"
"Northern pike (Esox lucius)","1-to-1View Gene Tree","dnaja1  (ENSELUG00000001424)Compare Regions (AZJR03000279.1:26,818-58,050:1)View Sequence Alignments","n/a","71.57 %","72.29 %","0","73.47","Yes"
