"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hspa4a  (ENSAPOG00000006201)Compare Regions (MVNR01000297.1:267,999-285,872:-1)View Sequence Alignments","n/a","73.36 %","73.10 %","25","4.27","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hspa4b  (ENSAPOG00000012626)Compare Regions (MVNR01001693.1:164,510-175,631:-1)View Sequence Alignments","n/a","74.53 %","74.88 %","50","92.31","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPA4  (ENSAMEG00000017771)Compare Regions (GL192350.1:1,846,850-1,890,898:1)View Sequence Alignments","0.07958","96.19 %","96.07 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","hspa4b  (ENSACIG00000006139)Compare Regions (CCOE01001249.1:272,976-281,485:1)View Sequence Alignments","n/a","75.06 %","73.10 %","0","93.53","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","hspa4a  (ENSACIG00000010612)Compare Regions (CCOE01000584.1:1,312,048-1,323,966:1)View Sequence Alignments","n/a","71.82 %","67.98 %","50","4.39","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","hspa4a  (ENSAOCG00000008412)Compare Regions (NXFZ01003463.1:139,570-156,371:1)View Sequence Alignments","n/a","73.87 %","73.69 %","25","4.27","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","hspa4b  (ENSAOCG00000016318)Compare Regions (NXFZ01002091.1:128,090-137,034:1)View Sequence Alignments","n/a","74.20 %","74.64 %","50","92.49","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","hspa4a  (ENSAPEG00000018179)Compare Regions (15:29,801,332-29,818,264:-1)View Sequence Alignments","n/a","73.87 %","73.69 %","25","4.75","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","hspa4b  (ENSAPEG00000018807)Compare Regions (13:29,186,418-29,195,794:1)View Sequence Alignments","n/a","73.85 %","74.29 %","50","92.42","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","hspa4b  (ENSATEG00000005390)Compare Regions (OOHO01000011.1:9,316,718-9,323,203:-1)View Sequence Alignments","n/a","73.73 %","74.17 %","0","92.52","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","hspa4a  (ENSATEG00000010850)Compare Regions (OOHO01000006.1:16,354,703-16,367,221:-1)View Sequence Alignments","n/a","72.82 %","72.74 %","50","4.27","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSPA4  (ENSAPLG00000002687)Compare Regions (14:17,674,987-17,690,317:1)View Sequence Alignments","n/a","85.97 %","86.07 %","50","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPA4  (ENSACAG00000013092)Compare Regions (2:127,093,088-127,135,197:-1)View Sequence Alignments","n/a","83.70 %","85.00 %","50","90.61","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPA4  (ENSABRG00000016359)Compare Regions (NXHY01000010.1:10,550,541-10,566,609:1)View Sequence Alignments","n/a","85.61 %","85.71 %","50","100.00","Yes"
