"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","cct2  (ENSAPOG00000007872)Compare Regions (MVNR01000427.1:455,731-463,680:-1)View Sequence Alignments","n/a","84.60 %","81.12 %","0","96.07","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000012047Compare Regions (MVNR01007591.1:224-7,994:-1)View Sequence Alignments","n/a","71.33 %","38.13 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CCT2  (ENSAMEG00000011869)Compare Regions (GL192893.1:525,786-541,165:1)View Sequence Alignments","0.02005","98.31 %","98.13 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cct2  (ENSACIG00000018549)Compare Regions (CCOE01001161.1:400,014-404,702:1)View Sequence Alignments","n/a","82.30 %","84.30 %","25","98.25","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cct2  (ENSAOCG00000015685)Compare Regions (NXFZ01002326.1:21,331-31,805:-1)View Sequence Alignments","n/a","87.10 %","87.10 %","0","99.83","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cct2  (ENSAPEG00000023941)Compare Regions (21:28,687,355-28,693,976:-1)View Sequence Alignments","n/a","82.77 %","78.13 %","0","99.26","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cct2  (ENSATEG00000023517)Compare Regions (OOHO01000004.1:49,308,935-49,315,670:-1)View Sequence Alignments","n/a","84.12 %","87.10 %","50","97.26","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CCT2  (ENSAPLG00000013136)Compare Regions (1:36,797,007-36,809,000:1)View Sequence Alignments","n/a","84.68 %","91.96 %","100","96.11","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CCT2  (ENSACAG00000004492)Compare Regions (GL343256.1:1,643,840-1,653,857:1)View Sequence Alignments","n/a","88.95 %","88.78 %","100","98.09","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CCT2  (ENSABRG00000022176)Compare Regions (NXHY01000037.1:888,501-900,486:1)View Sequence Alignments","n/a","92.21 %","84.11 %","100","99.91","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CCT2  (ENSANAG00000026639)Compare Regions (KZ204454.1:6,627,638-6,643,855:-1)View Sequence Alignments","0.02505","99.44 %","99.44 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CCT2  (ENSAHAG00000018092)Compare Regions (PTFD01000312.1:905,435-919,999:1)View Sequence Alignments","n/a","92.15 %","92.15 %","100","99.82","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","CCT2  (ENSAOWG00000011370)Compare Regions (PTFC01000324.1:905,803-920,622:1)View Sequence Alignments","n/a","92.15 %","92.15 %","100","99.82","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","CCT2  (ENSARWG00000009892)Compare Regions (PTFB01000186.1:1,500,167-1,514,570:-1)View Sequence Alignments","n/a","91.96 %","91.96 %","100","99.83","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","cct2  (ENSACLG00000010947)Compare Regions (17:18,724,808-18,734,607:1)View Sequence Alignments","n/a","82.94 %","85.42 %","25","96.63","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","cct2  (ENSAMXG00000044076)Compare Regions (7:8,385,943-8,401,007:-1)View Sequence Alignments","n/a","89.16 %","89.16 %","0","99.82","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","cct2  (ENSAMXG00005003040)Compare Regions (KB871620.1:184,580-195,556:-1)View Sequence Alignments","n/a","78.13 %","87.48 %","0","94.70","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","cct2  (ENSBSLG00000012631)Compare Regions (9:13,012,620-13,017,939:-1)View Sequence Alignments","n/a","87.10 %","87.10 %","25","96.69","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CCT2  (ENSBBBG00000013777)Compare Regions (KN264878.1:3,529,281-3,544,953:-1)View Sequence Alignments","0.03052","97.57 %","97.57 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","CCT2  (ENSBIXG00005028786)Compare Regions (5:76,389,640-76,459,028:1)View Sequence Alignments","0.02738","97.76 %","97.76 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CCT2  (ENSBMUG00000018574)Compare Regions (JH881734.1:316,061-331,644:1)View Sequence Alignments","0.03346","97.38 %","97.38 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CCT2  (ENSBTAG00000019156)Compare Regions (5:43,869,187-43,884,991:-1)View Sequence Alignments","0.02738","97.76 %","97.76 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","CCT2  (ENSBIXG00000007813)Compare Regions (5:43,757,440-43,826,798:-1)View Sequence Alignments","0.02738","97.76 %","97.76 %","75","100.00","Yes"
