"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnajc9  (ENSAPOG00000005382)Compare Regions (MVNR01000326.1:47,686-52,076:1)View Sequence Alignments","n/a","53.97 %","52.31 %","50","80.27","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC9  (ENSAMEG00000016933)Compare Regions (GL192753.1:894,950-898,969:1)View Sequence Alignments","0.09275","92.31 %","92.31 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dnajc9  (ENSACIG00000007850)Compare Regions (CCOE01000287.1:2,871,149-2,875,887:-1)View Sequence Alignments","n/a","53.73 %","52.69 %","50","77.16","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnajc9  (ENSAOCG00000022829)Compare Regions (NXFZ01003727.1:185,478-189,721:1)View Sequence Alignments","n/a","55.16 %","53.46 %","50","78.91","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnajc9  (ENSATEG00000009422)Compare Regions (OOHO01000014.1:14,423,711-14,427,634:-1)View Sequence Alignments","n/a","53.73 %","52.69 %","50","80.01","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC9  (ENSAPLG00000026355)Compare Regions (6:2,652,398-2,654,957:1)View Sequence Alignments","n/a","65.92 %","67.69 %","50","97.90","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC9  (ENSACAG00000004330)Compare Regions (GL343378.1:36,621-45,712:-1)View Sequence Alignments","n/a","70.00 %","70.00 %","50","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC9  (ENSABRG00000022041)Compare Regions (NXHY01000131.1:1,794,330-1,796,934:-1)View Sequence Alignments","n/a","64.60 %","68.08 %","50","99.88","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC9  (ENSANAG00000033320)Compare Regions (KZ203241.1:1,408,618-1,412,925:1)View Sequence Alignments","0.41096","96.15 %","96.15 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC9  (ENSAHAG00000003012)Compare Regions (PTFD01000356.1:521,278-526,293:1)View Sequence Alignments","n/a","66.03 %","66.54 %","50","97.32","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC9  (ENSAOWG00000004231)Compare Regions (PTFC01000463.1:470,249-473,897:-1)View Sequence Alignments","n/a","66.03 %","66.54 %","50","86.47","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJC9  (ENSARWG00000008053)Compare Regions (PTFB01000370.1:468,774-472,674:-1)View Sequence Alignments","n/a","64.80 %","62.31 %","50","77.40","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","dnajc9  (ENSACLG00000021736)Compare Regions (13:19,418,454-19,424,052:-1)View Sequence Alignments","n/a","53.12 %","52.31 %","50","67.72","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","dnajc9  (ENSAMXG00000032113)Compare Regions (4:13,509,380-13,513,835:-1)View Sequence Alignments","n/a","57.71 %","56.15 %","0","74.41","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","dnajc9  (ENSAMXG00005015684)Compare Regions (KB882286.1:225,343-230,356:-1)View Sequence Alignments","n/a","57.71 %","56.15 %","25","74.39","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","dnajc9  (ENSBSLG00000019923)Compare Regions (15:14,753,993-14,755,214:-1)View Sequence Alignments","n/a","52.36 %","51.15 %","50","79.61","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJC9  (ENSBBBG00000020392)Compare Regions (KN265024.1:7,304,352-7,308,463:-1)View Sequence Alignments","0.08975","93.46 %","93.46 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJC9  (ENSBIXG00005015661)Compare Regions (28:29,260,637-29,273,504:-1)View Sequence Alignments","0.18721","84.74 %","81.15 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000010583Compare Regions (JH881126.1:1,152,056-1,156,922:-1)View Sequence Alignments","0.22083","81.34 %","65.38 %","0","8.50","No"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000026929Compare Regions (JH883894.1:2-4,034:1)View Sequence Alignments","0.08737","94.17 %","86.92 %","50","96.42","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","DNAJC9  (ENSBTAG00000000949)Compare Regions (28:29,287,220-29,293,350:-1)View Sequence Alignments","0.09273","93.46 %","93.46 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJC9  (ENSBIXG00000010716)Compare Regions (28:29,068,515-29,076,106:-1)View Sequence Alignments","0.09273","93.46 %","93.46 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-2  (WBGene00001020)Compare Regions (IV:11,312,437-11,313,980:-1)View Sequence Alignments","n/a","9.50 %","12.31 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-7  (WBGene00001025)Compare Regions (X:7,194,564-7,198,291:1)View Sequence Alignments","n/a","7.33 %","13.85 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-28  (WBGene00001046)Compare Regions (I:2,996,401-3,001,382:1)View Sequence Alignments","n/a","6.28 %","11.92 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","C47A4.1  (WBGene00008122)Compare Regions (IV:13,715,906-13,716,379:-1)View Sequence Alignments","n/a","4.46 %","2.69 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DNAJC9  (ENSCPUG00000014989)Compare Regions (KQ482150.1:10,353,121-10,370,795:-1)View Sequence Alignments","n/a","45.09 %","68.85 %","50","60.34","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DNAJC9  (ENSCPGG00000015671)Compare Regions (QJSC01017809.1:319,315-323,161:-1)View Sequence Alignments","n/a","69.50 %","69.23 %","50","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","DNAJC9  (ENSCJAG00000007535)Compare Regions (NTIC01004446.1:46,763,917-46,768,772:1)View Sequence Alignments","0.23404","96.92 %","96.92 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000009666Compare Regions (KI635857.1:14,589,565-14,595,724:1)View Sequence Alignments","n/a","65.25 %","65.00 %","n/a","67.92","Yes"
