"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","DNAJC13  (ENSAPOG00000001596)Compare Regions (MVNR01000366.1:226,727-257,309:-1)View Sequence Alignments","n/a","83.88 %","83.77 %","0","99.57","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC13  (ENSAMEG00000010776)Compare Regions (GL193401.1:249,957-350,866:1)View Sequence Alignments","0.05133","97.33 %","97.46 %","75","99.97","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","DNAJC13  (ENSACIG00000021872)Compare Regions (CCOE01000190.1:758,433-786,030:-1)View Sequence Alignments","n/a","83.80 %","83.01 %","0","97.80","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","DNAJC13  (ENSAOCG00000005108)Compare Regions (NXFZ01006280.1:104,926-135,511:-1)View Sequence Alignments","n/a","81.10 %","82.26 %","0","97.98","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","DNAJC13  (ENSAPEG00000011400)Compare Regions (22:9,400,002-9,429,774:1)View Sequence Alignments","n/a","82.87 %","82.84 %","0","99.45","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC13  (ENSACAG00000000850)Compare Regions (6:38,044,936-38,152,973:1)View Sequence Alignments","n/a","91.49 %","91.57 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC13  (ENSABRG00000014716)Compare Regions (NXHY01000269.1:34,119-83,555:-1)View Sequence Alignments","n/a","91.98 %","92.06 %","75","99.83","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC13  (ENSANAG00000033512)Compare Regions (KZ204984.1:7,822,250-7,912,314:-1)View Sequence Alignments","0.10119","97.26 %","96.48 %","75","99.83","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC13  (ENSAHAG00000008536)Compare Regions (PTFD01000622.1:140,867-189,974:-1)View Sequence Alignments","n/a","91.54 %","91.62 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC13  (ENSAOWG00000003851)Compare Regions (PTFC01000612.1:374,660-417,982:1)View Sequence Alignments","n/a","91.59 %","90.33 %","75","99.51","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJC13  (ENSARWG00000014672)Compare Regions (PTFB01000785.1:306,768-354,554:-1)View Sequence Alignments","n/a","91.88 %","91.75 %","25","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","DNAJC13  (ENSACLG00000004879)Compare Regions (9:21,962,100-21,988,727:-1)View Sequence Alignments","n/a","83.48 %","82.48 %","0","98.23","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","DNAJC13  (ENSAMXG00000002451)Compare Regions (3:51,516,478-51,582,913:1)View Sequence Alignments","n/a","83.68 %","83.46 %","0","99.85","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","DNAJC13  (ENSBSLG00000018339)Compare Regions (4:20,740,218-20,763,191:-1)View Sequence Alignments","n/a","82.44 %","83.50 %","0","99.17","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJC13  (ENSBBBG00000005941)Compare Regions (KN264834.1:1,304,678-1,437,626:-1)View Sequence Alignments","0.04332","97.46 %","97.33 %","50","99.97","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJC13  (ENSBIXG00005024967)Compare Regions (1:136,432,985-136,596,718:-1)View Sequence Alignments","0.04418","97.45 %","97.24 %","75","99.97","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","DNAJC13  (ENSBMUG00000005690)Compare Regions (JH882702.1:1,324,912-1,459,002:-1)View Sequence Alignments","0.04663","97.32 %","97.15 %","25","99.97","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","DNAJC13  (ENSBTAG00000002966)Compare Regions (1:137,051,554-137,215,251:-1)View Sequence Alignments","0.04343","97.46 %","97.46 %","75","99.97","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJC13  (ENSBIXG00000026829)Compare Regions (1:20,192,427-20,352,795:1)View Sequence Alignments","0.05328","95.40 %","96.21 %","75","99.97","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","rme-8  (WBGene00004378)Compare Regions (I:8,083,583-8,095,574:1)View Sequence Alignments","n/a","44.93 %","45.65 %","n/a","n/a","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DNAJC13  (ENSCPGG00000014183)Compare Regions (QJSC01012345.1:1,290,924-1,339,146:-1)View Sequence Alignments","n/a","92.20 %","92.29 %","50","99.96","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","DNAJC13  (ENSCJAG00000003035)Compare Regions (NTIC01008890.1:42,991,516-43,092,682:-1)View Sequence Alignments","0.04215","98.89 %","99.11 %","75","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000014301Compare Regions (KI635937.1:465,972-549,556:1)View Sequence Alignments","n/a","84.47 %","84.62 %","n/a","99.05","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","DNAJC13  (ENSCAFG00000006262)Compare Regions (23:29,389,979-29,506,343:1)View Sequence Alignments","0.03757","97.91 %","97.99 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","DNAJC13  (ENSCAFG00020027482)Compare Regions (QKWQ01000558.1:8,884,525-8,981,917:1)View Sequence Alignments","0.03757","97.91 %","97.99 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","DNAJC13  (ENSCHIG00000010645)Compare Regions (1:136,682,203-136,816,555:-1)View Sequence Alignments","0.04440","97.41 %","97.41 %","75","100.00","Yes"
