"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnajc19  (ENSAPOG00000016978)Compare Regions (MVNR01000310.1:318,631-322,802:-1)View Sequence Alignments","n/a","68.99 %","76.72 %","50","96.45","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC19  (ENSAMEG00000012255)Compare Regions (GL194483.1:107,867-112,834:-1)View Sequence Alignments","0.09601","86.92 %","97.41 %","25","99.83","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dnajc19  (ENSACIG00000023350)Compare Regions (CCOE01000608.1:579,121-582,586:1)View Sequence Alignments","n/a","68.99 %","76.72 %","100","76.18","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnajc19  (ENSAOCG00000022106)Compare Regions (NXFZ01002518.1:229,943-235,637:-1)View Sequence Alignments","n/a","78.45 %","78.45 %","50","99.17","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dnajc19  (ENSAPEG00000014945)Compare Regions (2:26,395,116-26,402,179:1)View Sequence Alignments","n/a","52.08 %","64.66 %","100","89.88","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnajc19  (ENSATEG00000000021)Compare Regions (OOHO01000016.1:21,739,947-21,741,755:1)View Sequence Alignments","n/a","76.27 %","77.59 %","75","99.20","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC19  (ENSAPLG00000009956)Compare Regions (9:18,363,395-18,366,101:1)View Sequence Alignments","n/a","67.15 %","79.31 %","100","90.72","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC19  (ENSACAG00000003917)Compare Regions (3:1,472,164-1,476,437:1)View Sequence Alignments","n/a","86.84 %","85.34 %","100","99.58","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC19  (ENSABRG00000004667)Compare Regions (NXHY01000192.1:98,500-109,785:-1)View Sequence Alignments","n/a","30.26 %","70.69 %","100","67.39","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000007246Compare Regions (KZ206965.1:22,826,066-22,826,416:1)View Sequence Alignments","0.24706","95.69 %","95.69 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000020128Compare Regions (KZ203872.1:926,252-926,602:-1)View Sequence Alignments","0.07076","97.41 %","97.41 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000023901Compare Regions (KZ202125.1:4,765,366-4,769,967:1)View Sequence Alignments","n/a","100.00 %","100.00 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC19  (ENSAHAG00000009616)Compare Regions (PTFD01000013.1:1,532,387-1,536,008:1)View Sequence Alignments","n/a","89.47 %","87.93 %","100","99.60","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC19  (ENSAOWG00000016527)Compare Regions (PTFC01000002.1:9,988,816-9,992,820:-1)View Sequence Alignments","n/a","89.19 %","85.34 %","100","99.60","Yes"
